name,chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
KO_DOX_peak_26,chr1,10994083,10995621,1539,10994676,55,13.09504,3.09702,8.95803
KO_DOX_peak_27,chr1,11263259,11263552,294,11263495,31,7.90602,2.99037,4.49143
KO_DOX_peak_28,chr1,12657425,12657884,460,12657612,55,23.18781,5.10856,18.49728
KO_DOX_peak_29,chr1,12693478,12694140,663,12693817,47,7.04455,2.2749,3.79584
KO_DOX_peak_30,chr1,12855870,12856289,420,12856104,26,5.26634,2.47629,2.41085
KO_DOX_peak_31,chr1,12864488,12865000,513,12864796,30,6.97075,2.78331,3.73441
KO_DOX_peak_32,chr1,13425375,13425997,623,13425513,37,7.05173,2.53242,3.80164
KO_DOX_peak_33,chr1,13590388,13591766,1379,13591001,49,13.44771,3.39849,9.27171
KO_DOX_peak_34,chr1,13592350,13592735,386,13592538,43,9.6914,2.88718,5.98421
KO_DOX_peak_35,chr1,13737778,13738107,330,13737967,29,4.94585,2.27972,2.17607
KO_DOX_peak_36,chr1,14308553,14308995,443,14308825,26,4.71054,2.31458,1.99329
KO_DOX_peak_37,chr1,14505179,14506209,1031,14505844,63,9.8932,2.40792,6.15856
KO_DOX_peak_38,chr1,14507600,14507892,293,14507664,51,5.73279,1.98933,2.76669
KO_DOX_peak_39,chr1,14754484,14754795,312,14754580,35,7.75226,2.76646,4.37387
KO_DOX_peak_40,chr1,14917364,14918698,1335,14917836,41,12.33206,3.56464,8.27601
KO_DOX_peak_41,chr1,15287919,15288512,594,15288262,65,9.70539,2.34855,5.99587
KO_DOX_peak_42,chr1,15893222,15894212,991,15893459,60,9.68812,2.43461,5.98127
KO_DOX_peak_43,chr1,16058029,16058656,628,16058071,29,4.94585,2.27972,2.17607
KO_DOX_peak_44,chr1,16074134,16074662,529,16074472,34,6.34315,2.4674,3.24513
KO_DOX_peak_45,chr1,16092059,16092934,876,16092280,34,9.55388,3.27071,5.86537
KO_DOX_peak_46,chr1,16106453,16107356,904,16106756,36,10.71283,3.45761,6.85422
KO_DOX_peak_47,chr1,16128558,16129418,861,16128874,35,7.49781,2.70555,4.16044
KO_DOX_peak_48,chr1,16520233,16521284,1052,16520375,53,11.68196,2.92017,7.70245
KO_DOX_peak_49,chr1,16620117,16620602,486,16620383,43,11.11801,3.18746,7.21071
KO_DOX_peak_50,chr1,16621145,16621719,575,16621283,41,9.15277,2.84906,5.52997
KO_DOX_peak_51,chr1,17096113,17096459,347,17096316,75,12.1897,2.49378,8.14883
KO_DOX_peak_52,chr1,17098655,17099316,662,17098886,54,6.53396,2.07159,3.38788
KO_DOX_peak_53,chr1,18057540,18057906,367,18057738,61,11.3106,2.64793,7.37293
KO_DOX_peak_54,chr1,18059049,18060252,1204,18059237,68,13.73553,2.82663,9.53405
KO_DOX_peak_55,chr1,19087571,19088084,514,19087802,35,7.62391,2.73567,4.26674
KO_DOX_peak_56,chr1,19096116,19096559,444,19096174,44,5.5564,2.06671,2.62484
KO_DOX_peak_57,chr1,19206981,19207443,463,19207225,63,6.55669,1.96231,3.40658
KO_DOX_peak_58,chr1,19459311,19459673,363,19459401,31,5.29799,2.30835,2.43595
KO_DOX_peak_59,chr1,19459809,19460213,405,19460055,39,8.96311,2.88544,5.37811
KO_DOX_peak_60,chr1,20769398,20769725,328,20769627,26,5.42514,2.52312,2.52004
KO_DOX_peak_61,chr1,20770272,20770764,493,20770535,32,8.44279,3.08382,4.93469
KO_DOX_peak_62,chr1,21078259,21078591,333,21078361,33,7.69016,2.83629,4.3217
KO_DOX_peak_63,chr1,21157077,21157393,317,21157195,36,5.3043,2.17675,2.44108
KO_DOX_peak_64,chr1,21164493,21164785,293,21164683,36,5.96153,2.32077,2.9354
KO_DOX_peak_65,chr1,21272511,21272896,386,21272732,32,8.44279,3.08382,4.93469
KO_DOX_peak_66,chr1,21273119,21273666,548,21273227,29,6.87186,2.80347,3.65287
KO_DOX_peak_67,chr1,21959859,21960380,522,21959984,51,5.18231,1.90193,2.34406
KO_DOX_peak_68,chr1,21962587,21963123,537,21962849,49,5.03055,1.90216,2.22491
KO_DOX_peak_69,chr1,22532346,22533097,752,22532761,65,13.08528,2.80822,8.94941
KO_DOX_peak_70,chr1,22534308,22534885,578,22534631,52,7.41743,2.24112,4.09363
KO_DOX_peak_71,chr1,22804844,22805425,582,22805110,61,9.31869,2.36395,5.67335
KO_DOX_peak_72,chr1,22806988,22807586,599,22807200,54,7.12959,2.16227,3.86651
KO_DOX_peak_73,chr1,23254969,23255640,672,23255167,38,9.53249,3.05899,5.85689
KO_DOX_peak_74,chr1,23760680,23761444,765,23760889,72,9.63261,2.23625,5.93349
KO_DOX_peak_75,chr1,23922662,23923742,1081,23923369,50,18.44295,4.40517,13.92086
KO_DOX_peak_76,chr1,24098366,24099179,814,24098483,58,9.34112,2.42279,5.69242
KO_DOX_peak_77,chr1,24264302,24264921,620,24264749,46,7.16689,2.31762,3.89762
KO_DOX_peak_78,chr1,24585203,24586275,1073,24585594,68,7.32241,2.0057,4.02691
KO_DOX_peak_79,chr1,24601721,24602148,428,24601924,37,6.13639,2.33206,3.07764
KO_DOX_peak_80,chr1,24611718,24612589,872,24612365,97,15.04774,2.47549,10.73121
KO_DOX_peak_81,chr1,24613184,24615250,2067,24615039,104,16.86428,2.55038,12.42397
KO_DOX_peak_82,chr1,24615685,24616076,392,24615952,91,11.47443,2.20946,7.51791
KO_DOX_peak_83,chr1,24683883,24684380,498,24684161,57,25.2711,5.42004,20.53218
KO_DOX_peak_84,chr1,25118846,25119269,424,25119019,32,7.27251,2.7732,3.98526
KO_DOX_peak_85,chr1,25227842,25228211,370,25228029,48,11.45683,3.05102,7.50211
KO_DOX_peak_86,chr1,25229278,25229651,374,25229529,41,8.34233,2.67869,4.86036
KO_DOX_peak_87,chr1,25828298,25829472,1175,25828603,58,10.87464,2.65258,6.99717
KO_DOX_peak_88,chr1,26686089,26686539,451,26686338,40,7.47301,2.52982,4.14007
KO_DOX_peak_89,chr1,26686713,26688321,1609,26686920,53,14.03098,3.33799,9.79843
KO_DOX_peak_90,chr1,29736722,29737118,397,29736878,25,4.97256,2.42967,2.17911
KO_DOX_peak_91,chr1,31203228,31203745,518,31203681,31,7.76141,2.95072,4.38194
KO_DOX_peak_92,chr1,31204729,31205167,439,31205099,29,6.87186,2.80347,3.65287
KO_DOX_peak_93,chr1,31616233,31616554,322,31616462,27,5.89287,2.61657,2.87999
KO_DOX_peak_94,chr1,32173434,32173969,536,32173634,61,10.71189,2.56139,6.85422
KO_DOX_peak_95,chr1,32174104,32174512,409,32174253,47,5.32317,1.97822,2.45575
KO_DOX_peak_96,chr1,33175877,33176225,349,33176114,30,6.55669,2.67089,3.40658
KO_DOX_peak_97,chr1,33401954,33402375,422,33402043,27,4.97034,2.35302,2.17911
KO_DOX_peak_98,chr1,33837145,33837622,478,33837537,30,7.38225,2.89692,4.06376
KO_DOX_peak_99,chr1,33904997,33906801,1805,33905578,40,11.10963,3.33068,7.20328
KO_DOX_peak_100,chr1,34458841,34459141,301,34458957,46,6.74839,2.24308,3.56367
KO_DOX_peak_101,chr1,34460701,34461028,328,34460876,49,8.82147,2.53892,5.25683
KO_DOX_peak_102,chr1,34580449,34580986,538,34580768,54,8.9048,2.43742,5.32878
KO_DOX_peak_103,chr1,34634661,34635134,474,34634951,49,6.2228,2.09866,3.14799
KO_DOX_peak_104,chr1,34636494,34636883,390,34636833,53,6.9472,2.1502,3.71496
KO_DOX_peak_105,chr1,35257916,35258733,818,35258537,32,8.32239,3.05118,4.84344
KO_DOX_peak_106,chr1,35404139,35404535,397,35404296,38,5.43961,2.16035,2.53204
KO_DOX_peak_107,chr1,35453482,35453917,436,35453689,37,6.55744,2.42358,3.40703
KO_DOX_peak_108,chr1,35695973,35696469,497,35696199,36,6.48497,2.43723,3.34769
KO_DOX_peak_109,chr1,35748552,35748882,331,35748691,44,4.83641,1.93642,2.09079
KO_DOX_peak_110,chr1,36268462,36268777,316,36268734,48,5.86058,2.05416,2.86895
KO_DOX_peak_111,chr1,36268954,36269406,453,36269151,46,5.06871,1.94878,2.25425
KO_DOX_peak_112,chr1,36308394,36309109,716,36308515,31,5.74554,2.42092,2.77681
KO_DOX_peak_113,chr1,36369553,36370784,1232,36369951,47,12.58682,3.31537,8.4982
KO_DOX_peak_114,chr1,36471965,36473326,1362,36472963,42,10.04613,3.00038,6.29218
KO_DOX_peak_115,chr1,36558978,36559386,409,36559167,47,8.57809,2.54727,5.04962
KO_DOX_peak_116,chr1,36741198,36741552,355,36741323,41,7.73888,2.55457,4.36274
KO_DOX_peak_117,chr1,36741891,36742241,351,36742022,45,9.64774,2.80787,5.94671
KO_DOX_peak_118,chr1,36780227,36780541,315,36780423,29,6.68677,2.75144,3.51284
KO_DOX_peak_119,chr1,37171660,37171956,297,37171894,31,5.8958,2.45908,2.88232
KO_DOX_peak_120,chr1,37300494,37301411,918,37301109,42,12.33877,3.50986,8.28179
KO_DOX_peak_121,chr1,37539293,37540126,834,37539818,59,15.11651,3.29687,10.78999
KO_DOX_peak_122,chr1,37541646,37542527,882,37542112,63,15.10852,3.16048,10.78675
KO_DOX_peak_123,chr1,37637725,37638077,353,37637894,39,10.5465,3.24944,6.71806
KO_DOX_peak_124,chr1,37638294,37638719,426,37638431,26,4.69041,2.30878,1.9776
KO_DOX_peak_125,chr1,37676709,37677479,771,37677085,41,10.16641,3.06863,6.38622
KO_DOX_peak_126,chr1,37718267,37718957,691,37718416,60,8.33602,2.24313,4.8555
KO_DOX_peak_127,chr1,37720693,37721759,1067,37721172,61,7.39777,2.09898,4.07671
KO_DOX_peak_128,chr1,37863652,37864064,413,37864034,28,4.36555,2.15573,1.74879
KO_DOX_peak_129,chr1,38210797,38211145,349,38211002,68,9.25192,2.24467,5.6153
KO_DOX_peak_130,chr1,38219346,38219814,469,38219386,54,7.4966,2.21849,4.15982
KO_DOX_peak_131,chr1,38334644,38335107,464,38334916,37,8.31552,2.81861,4.83783
KO_DOX_peak_132,chr1,38625020,38625912,893,38625502,70,8.82349,2.16526,5.25859
KO_DOX_peak_133,chr1,38835186,38835561,376,38835418,42,12.33877,3.50986,8.28179
KO_DOX_peak_134,chr1,38836793,38837502,710,38837058,41,10.75083,3.19873,6.88822
KO_DOX_peak_135,chr1,38896464,38897022,559,38896918,55,8.82075,2.40371,5.25623
KO_DOX_peak_136,chr1,39094788,39095200,413,39095012,35,8.09695,2.84988,4.65263
KO_DOX_peak_137,chr1,39103689,39104092,404,39103865,31,7.04241,2.75705,3.79407
KO_DOX_peak_138,chr1,39194680,39196402,1723,39195685,78,22.82997,3.77557,18.15012
KO_DOX_peak_139,chr1,39477199,39477827,629,39477461,31,6.71034,2.66945,3.53234
KO_DOX_peak_140,chr1,39598061,39598597,537,39598177,29,5.58226,2.44874,2.64507
KO_DOX_peak_141,chr1,39651440,39652015,576,39651596,44,9.47157,2.80708,5.80425
KO_DOX_peak_142,chr1,39720151,39720498,348,39720366,30,6.16879,2.5672,3.10355
KO_DOX_peak_143,chr1,39737386,39738120,735,39737630,31,7.36474,2.84318,4.06179
KO_DOX_peak_144,chr1,39862963,39863522,560,39863220,30,7.38225,2.89692,4.06376
KO_DOX_peak_145,chr1,39870173,39870873,701,39870605,40,11.41883,3.40359,7.46804
KO_DOX_peak_146,chr1,40056202,40056538,337,40056297,40,8.5862,2.76474,5.05645
KO_DOX_peak_147,chr1,40143191,40143611,421,40143373,39,6.9942,2.45922,3.75384
KO_DOX_peak_148,chr1,40313381,40313673,293,40313600,28,5.19016,2.37849,2.35
KO_DOX_peak_149,chr1,40380453,40380781,329,40380523,46,8.60089,2.57839,5.06885
KO_DOX_peak_150,chr1,40498315,40498728,414,40498479,37,5.74183,2.2472,2.77385
KO_DOX_peak_151,chr1,40682399,40682785,387,40682663,62,5.14072,1.78418,2.31144
KO_DOX_peak_152,chr1,40744076,40744514,439,40744482,39,4.99574,2.04943,2.19746
KO_DOX_peak_153,chr1,41002027,41002343,317,41002280,27,4.57457,2.24258,1.88832
KO_DOX_peak_154,chr1,42168627,42169029,403,42168748,36,10.71283,3.45761,6.85422
KO_DOX_peak_155,chr1,42492342,42492837,496,42492570,53,7.80015,2.2834,4.41429
KO_DOX_peak_156,chr1,42699661,42700571,911,42699778,60,6.65046,2.00932,3.48368
KO_DOX_peak_157,chr1,42712097,42712642,546,42712543,67,7.37528,2.02315,4.06376
KO_DOX_peak_158,chr1,42780995,42781357,363,42781260,45,6.56032,2.22965,3.40955
KO_DOX_peak_159,chr1,42953723,42954920,1198,42954215,77,12.72164,2.52302,8.61948
KO_DOX_peak_160,chr1,43122953,43123733,781,43123480,32,8.44279,3.08382,4.93469
KO_DOX_peak_161,chr1,43162911,43163243,333,43163129,47,4.19768,1.78625,1.62139
KO_DOX_peak_162,chr1,43164605,43165016,412,43164858,52,5.42704,1.92817,2.52159
KO_DOX_peak_163,chr1,43199319,43199841,523,43199513,30,5.71739,2.44839,2.75383
KO_DOX_peak_164,chr1,43729526,43730365,840,43729906,30,7.38225,2.89692,4.06376
KO_DOX_peak_165,chr1,43828645,43828937,293,43828704,27,5.89287,2.61657,2.87999
KO_DOX_peak_166,chr1,43898638,43898930,293,43898864,33,6.72861,2.59524,3.54746
KO_DOX_peak_167,chr1,43899928,43900706,779,43900421,35,7.67498,2.7479,4.30955
KO_DOX_peak_168,chr1,44198565,44199975,1411,44199697,35,8.3173,2.90376,4.83934
KO_DOX_peak_169,chr1,45924488,45925313,826,45924777,42,9.14496,2.81075,5.52336
KO_DOX_peak_170,chr1,45926209,45927142,934,45926315,37,7.02947,2.52749,3.78329
KO_DOX_peak_171,chr1,46087454,46088687,1234,46088464,64,14.46948,3.03425,10.19558
KO_DOX_peak_172,chr1,46089529,46089875,347,46089617,48,6.84365,2.22054,3.64255
KO_DOX_peak_173,chr1,46272625,46272917,293,46272721,26,4.49375,2.25235,1.84628
KO_DOX_peak_174,chr1,49934812,49935129,318,49935011,26,5.42514,2.52312,2.52004
KO_DOX_peak_175,chr1,50924796,50925149,354,50925005,68,9.92328,2.32903,6.18492
KO_DOX_peak_176,chr1,50925902,50926252,351,50926090,67,8.68376,2.18712,5.13963
KO_DOX_peak_177,chr1,51539270,51539562,293,51539298,43,6.16823,2.19827,3.10336
KO_DOX_peak_178,chr1,52233884,52234797,914,52234316,36,9.98566,3.2704,6.23989
KO_DOX_peak_179,chr1,52288452,52288746,295,52288647,34,7.29495,2.69569,4.00433
KO_DOX_peak_180,chr1,52341264,52341761,498,52341322,34,4.6029,2.06621,1.91065
KO_DOX_peak_181,chr1,52498424,52499547,1124,52499145,43,10.71822,3.10187,6.85873
KO_DOX_peak_182,chr1,52629020,52630142,1123,52629338,38,10.58139,3.31002,6.74835
KO_DOX_peak_183,chr1,52727894,52728207,314,52727999,44,5.77464,2.1064,2.80015
KO_DOX_peak_184,chr1,52728378,52728758,381,52728547,57,11.58206,2.78755,7.61342
KO_DOX_peak_185,chr1,52794524,52794976,453,52794745,29,6.03676,2.57175,2.99644
KO_DOX_peak_186,chr1,52816115,52816988,874,52816388,56,11.53143,2.80668,7.56867
KO_DOX_peak_187,chr1,53926049,53926402,354,53926232,33,6.10113,2.4423,3.0485
KO_DOX_peak_188,chr1,54192984,54194030,1047,54193738,76,15.23472,2.84067,10.90008
KO_DOX_peak_189,chr1,54195438,54196152,715,54195673,73,13.90496,2.73887,9.6824
KO_DOX_peak_190,chr1,54446840,54447213,374,54447047,32,4.96835,2.19921,2.17911
KO_DOX_peak_191,chr1,54924330,54925454,1125,54924808,38,11.91721,3.64451,7.90386
KO_DOX_peak_192,chr1,55361596,55362641,1046,55361721,54,8.04352,2.30286,4.60765
KO_DOX_peak_193,chr1,55404770,55405266,497,55404853,74,13.54508,2.67438,9.36089
KO_DOX_peak_194,chr1,55539500,55539800,301,55539598,31,6.63611,2.65002,3.4714
KO_DOX_peak_195,chr1,55564920,55565225,306,55564991,43,8.67264,2.681,5.12961
KO_DOX_peak_196,chr1,55737398,55737690,293,55737491,41,5.82928,2.17476,2.84403
KO_DOX_peak_197,chr1,56099388,56100281,894,56099664,45,14.43469,3.81866,10.16918
KO_DOX_peak_198,chr1,56241496,56242249,754,56241909,38,9.18048,2.97689,5.55406
KO_DOX_peak_199,chr1,56968528,56969086,559,56968806,33,7.50255,2.78858,4.16438
KO_DOX_peak_200,chr1,56970274,56970666,393,56970519,44,8.33731,2.58502,4.85643
KO_DOX_peak_201,chr1,57034966,57035348,383,57035072,39,7.96341,2.66571,4.54019
KO_DOX_peak_202,chr1,57169920,57170365,446,57170208,31,6.34775,2.57504,3.24936
KO_DOX_peak_203,chr1,57438065,57438464,400,57438197,31,5.01288,2.23742,2.21074
KO_DOX_peak_204,chr1,57776015,57776807,793,57776125,42,10.27882,3.05027,6.4837
KO_DOX_peak_205,chr1,58211269,58211599,331,58211406,35,4.88297,2.10703,2.12723
KO_DOX_peak_206,chr1,58653175,58653617,443,58653514,37,5.23678,2.13969,2.38733
KO_DOX_peak_207,chr1,58736388,58736896,509,58736636,35,10.12753,3.36416,6.35238
KO_DOX_peak_208,chr1,58796377,58796689,313,58796452,34,9.55388,3.27071,5.86537
KO_DOX_peak_209,chr1,59006453,59007273,821,59007034,46,14.29795,3.72933,10.04228
KO_DOX_peak_210,chr1,59058669,59058978,310,59058818,32,6.79017,2.64926,3.59865
KO_DOX_peak_211,chr1,59094458,59095438,981,59095047,38,8.89805,2.91177,5.32276
KO_DOX_peak_212,chr1,59269239,59269803,565,59269641,33,8.99219,3.17726,5.39213
KO_DOX_peak_213,chr1,59326635,59326927,293,59326837,31,7.04241,2.75705,3.79407
KO_DOX_peak_214,chr1,59483955,59484247,293,59484025,32,6.55003,2.58838,3.40094
KO_DOX_peak_215,chr1,59575148,59575663,516,59575374,41,6.89529,2.38459,3.672
KO_DOX_peak_216,chr1,59761420,59761935,516,59761508,29,6.87186,2.80347,3.65287
KO_DOX_peak_217,chr1,60041679,60042504,826,60042123,50,14.52024,3.56588,10.24221
KO_DOX_peak_218,chr1,60043619,60044665,1047,60043821,45,12.66897,3.4269,8.57211
KO_DOX_peak_219,chr1,60763557,60764054,498,60763681,30,7.38225,2.89692,4.06376
KO_DOX_peak_220,chr1,61202794,61203170,377,61202931,31,6.53849,2.62454,3.39176
KO_DOX_peak_221,chr1,61379061,61379445,385,61379196,39,9.32556,2.96696,5.679
KO_DOX_peak_222,chr1,61637765,61638441,677,61638141,64,10.66688,2.49506,6.82289
KO_DOX_peak_223,chr1,62396839,62397294,456,62397059,52,9.45884,2.5726,5.79328
KO_DOX_peak_224,chr1,62504733,62505025,293,62504807,37,7.63221,2.66239,4.27346
KO_DOX_peak_225,chr1,62661623,62662025,403,62661911,30,5.8937,2.49457,2.88057
KO_DOX_peak_226,chr1,62701708,62702141,434,62701887,64,8.05961,2.14729,4.62111
KO_DOX_peak_227,chr1,62704408,62705095,688,62704829,87,13.3666,2.44353,9.19749
KO_DOX_peak_228,chr1,63249122,63249628,507,63249247,33,8.99219,3.17726,5.39213
KO_DOX_peak_229,chr1,63365175,63365908,734,63365682,36,10.53671,3.41177,6.70951
KO_DOX_peak_230,chr1,63389511,63389929,419,63389689,26,5.08847,2.42418,2.26968
KO_DOX_peak_231,chr1,63446812,63447430,619,63446990,49,7.47936,2.30878,4.1448
KO_DOX_peak_232,chr1,63630254,63630710,457,63630504,53,16.36833,3.78339,11.95957
KO_DOX_peak_233,chr1,63663674,63664471,798,63663783,56,7.85113,2.23832,4.45719
KO_DOX_peak_234,chr1,63804501,63805134,634,63804594,28,6.37526,2.71002,3.25738
KO_DOX_peak_235,chr1,64307793,64308085,293,64308052,27,5.89287,2.61657,2.87999
KO_DOX_peak_236,chr1,64445027,64445393,367,64445147,34,7.04989,2.6362,3.80036
KO_DOX_peak_237,chr1,64445699,64446064,366,64445899,35,7.72641,2.76025,4.35215
KO_DOX_peak_238,chr1,65049899,65050629,731,65050348,38,11.91721,3.64451,7.90386
KO_DOX_peak_239,chr1,65072198,65072989,792,65072734,34,7.70603,2.79667,4.33496
KO_DOX_peak_240,chr1,65082194,65082547,354,65082378,26,5.42514,2.52312,2.52004
KO_DOX_peak_241,chr1,65310508,65311187,680,65310775,52,11.13654,2.85703,7.227
KO_DOX_peak_242,chr1,65386539,65387123,585,65386919,35,6.5642,2.48653,3.41248
KO_DOX_peak_243,chr1,66175886,66176861,976,66176102,37,10.24998,3.28229,6.45894
KO_DOX_peak_244,chr1,66468932,66469842,911,66469123,66,11.30831,2.54323,7.37185
KO_DOX_peak_245,chr1,66677503,66677812,310,66677605,33,6.31804,2.49481,3.2253
KO_DOX_peak_246,chr1,66677983,66678643,661,66678074,32,6.43331,2.55897,3.30492
KO_DOX_peak_247,chr1,66818342,66820342,2001,66818633,57,15.55077,3.44787,11.19509
KO_DOX_peak_248,chr1,66958712,66959004,293,66958852,56,7.26708,2.15167,3.98089
KO_DOX_peak_249,chr1,66962354,66962648,295,66962529,53,7.34523,2.21214,4.04585
KO_DOX_peak_250,chr1,69104313,69105104,792,69104822,55,8.23303,2.31351,4.76759
KO_DOX_peak_251,chr1,70724702,70725060,359,70724854,29,6.01314,2.56531,2.97724
KO_DOX_peak_252,chr1,71946094,71946557,464,71946327,30,6.33543,2.61156,3.23909
KO_DOX_peak_253,chr1,72039105,72039701,597,72039377,35,7.1563,2.62463,3.88877
KO_DOX_peak_254,chr1,72065008,72065468,461,72065181,38,6.50915,2.38485,3.36712
KO_DOX_peak_255,chr1,72065691,72066093,403,72065745,39,6.88952,2.43727,3.66742
KO_DOX_peak_256,chr1,72104156,72104697,542,72104219,31,7.84947,2.97483,4.45572
KO_DOX_peak_257,chr1,72122397,72122742,346,72122490,25,4.97256,2.42967,2.17911
KO_DOX_peak_258,chr1,72284487,72285650,1164,72284684,57,16.10942,3.54671,11.7149
KO_DOX_peak_259,chr1,72535678,72536037,360,72535828,52,5.94824,2.00957,2.92446
KO_DOX_peak_260,chr1,72536429,72536721,293,72536659,49,5.48624,1.97709,2.56916
KO_DOX_peak_261,chr1,72576010,72577303,1294,72576425,38,11.35481,3.50159,7.41176
KO_DOX_peak_262,chr1,72639869,72640356,488,72640039,28,6.37526,2.71002,3.25738
KO_DOX_peak_263,chr1,72875351,72875858,508,72875481,48,6.53887,2.16871,3.39204
KO_DOX_peak_264,chr1,74748138,74748509,372,74748407,44,11.13156,3.14637,7.2224
KO_DOX_peak_265,chr1,74770384,74771258,875,74771011,36,6.76366,2.49995,3.57648
KO_DOX_peak_266,chr1,74782836,74783648,813,74783273,49,19.26411,4.67245,14.69928
KO_DOX_peak_267,chr1,74801340,74801714,375,74801500,53,8.24343,2.35338,4.77682
KO_DOX_peak_268,chr1,74802054,74802462,409,74802257,49,6.68989,2.17628,3.51577
KO_DOX_peak_269,chr1,74855945,74856534,590,74856081,31,7.90602,2.99037,4.49143
KO_DOX_peak_270,chr1,74881226,74881520,295,74881313,55,8.28824,2.32195,4.81475
KO_DOX_peak_271,chr1,74883620,74884252,633,74883993,66,10.1982,2.39662,6.41378
KO_DOX_peak_272,chr1,74892205,74892647,443,74892248,45,6.38714,2.19843,3.2673
KO_DOX_peak_273,chr1,75278512,75278805,294,75278718,31,6.1401,2.52153,3.0802
KO_DOX_peak_274,chr1,75359546,75360676,1131,75359767,32,8.17113,3.0104,4.71512
KO_DOX_peak_275,chr1,75450734,75451095,362,75451013,41,6.19564,2.24633,3.12554
KO_DOX_peak_276,chr1,75459751,75460189,439,75460032,41,8.41501,2.69379,4.92219
KO_DOX_peak_277,chr1,75504304,75504911,608,75504549,33,8.99219,3.17726,5.39213
KO_DOX_peak_278,chr1,78120651,78121012,362,78120822,58,5.08447,1.81226,2.26696
KO_DOX_peak_279,chr1,78188695,78188988,294,78188877,74,10.33143,2.29134,6.52953
KO_DOX_peak_280,chr1,78214819,78215339,521,78215287,68,5.45249,1.77581,2.54238
KO_DOX_peak_281,chr1,78218878,78219270,393,78218960,65,5.65042,1.82522,2.70036
KO_DOX_peak_282,chr1,78311727,78312100,374,78311818,39,4.61221,1.97245,1.91754
KO_DOX_peak_283,chr1,78510759,78511907,1149,78510998,50,9.17294,2.57438,5.54752
KO_DOX_peak_284,chr1,78513279,78513633,355,78513528,47,7.62696,2.37724,4.26934
KO_DOX_peak_285,chr1,78573561,78574761,1201,78573972,163,79.57192,6.77529,74.23829
KO_DOX_peak_286,chr1,78742065,78742527,463,78742279,26,5.04498,2.41149,2.23591
KO_DOX_peak_287,chr1,78742649,78742949,301,78742738,29,6.47913,2.69353,3.34268
KO_DOX_peak_288,chr1,79455436,79455806,371,79455687,35,4.25462,1.96861,1.66492
KO_DOX_peak_289,chr1,79580815,79581107,293,79580987,37,7.90314,2.7239,4.49143
KO_DOX_peak_290,chr1,79670677,79671404,728,79670857,52,9.15523,2.52238,5.53228
KO_DOX_peak_291,chr1,79857158,79857918,761,79857473,64,9.57133,2.34722,5.88027
KO_DOX_peak_292,chr1,80178862,80179422,561,80178998,39,6.56489,2.36958,3.41292
KO_DOX_peak_293,chr1,80759240,80760418,1179,80759358,53,10.1095,2.65513,6.34689
KO_DOX_peak_294,chr1,80839515,80839807,293,80839749,27,5.89287,2.61657,2.87999
KO_DOX_peak_295,chr1,81594274,81594834,561,81594649,30,6.3839,2.62452,3.2649
