name,chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
Hira_peak_31,chr1,182629849,182629906,58,182629881,24,21.8049,10.22977,16.69625
Hira_peak_32,chr1,183299150,183299586,437,183299259,53,42.84612,11.73454,37.28904
Hira_peak_33,chr1,192454043,192454127,85,192454079,57,60.88615,18.87038,55.06503
Hira_peak_34,chr1,193227818,193227917,100,193227870,62,75.42004,24.3978,69.27085
Hira_peak_35,chr1,195241703,195241766,64,195241727,23,20.56547,9.82058,15.48903
Hira_peak_36,chr1,195241826,195241879,54,195241845,16,12.43011,6.95624,7.60949
Hira_peak_37,chr1,195279228,195279284,57,195279245,21,18.14027,9.00219,13.13493
Hira_peak_38,chr1,195371728,195371959,232,195371781,71,79.73483,22.32697,73.49076
Hira_peak_39,chr10,8548809,8548917,109,8548894,11,7.34247,4.91029,2.80238
Hira_peak_40,chr10,20459830,20459905,76,20459869,16,12.43011,6.95624,7.60949
Hira_peak_41,chr10,22142300,22142671,372,22142433,43,36.95351,12.06802,31.52162
Hira_peak_42,chr10,22142730,22143035,306,22142970,46,40.79397,12.94837,35.26437
Hira_peak_43,chr10,29970961,29971036,76,29970998,54,64.94571,22.50549,59.03786
Hira_peak_44,chr10,37820458,37820528,71,37820495,33,33.65521,13.91248,28.28668
Hira_peak_45,chr10,52144478,52144537,60,52144510,26,24.33401,11.04815,19.15945
Hira_peak_46,chr10,58223979,58224032,54,58224027,20,7.83248,3.81194,3.26415
Hira_peak_47,chr10,58239506,58239582,77,58239578,13,8.13094,5.0226,3.54637
Hira_peak_48,chr10,72293364,72293418,55,72293389,19,15.79192,8.18381,10.86002
Hira_peak_49,chr10,81178112,81178169,58,81178150,22,12.24874,5.53737,7.44845
Hira_peak_50,chr10,83699506,83699593,88,83699554,11,6.78218,4.56135,2.30735
Hira_peak_51,chr10,93498248,93498301,54,93498261,18,14.64882,7.77462,9.75282
Hira_peak_52,chr10,94592441,94592512,72,94592484,42,46.22491,17.41737,40.62449
Hira_peak_53,chr10,94872151,94872217,67,94872189,33,33.65521,13.91248,28.28668
Hira_peak_54,chr10,102668638,102668701,64,102668669,31,30.92313,13.0941,25.60514
Hira_peak_55,chr10,114737383,114737444,62,114737408,30,29.57688,12.68491,24.28723
Hira_peak_56,chr10,115184966,115185035,70,115184996,15,10.6708,6.13215,5.92812
Hira_peak_57,chr10,126681048,126681304,257,126681154,28,23.58769,9.96016,18.43485
Hira_peak_58,chr10,128441882,128441956,75,128441918,37,31.33569,11.20217,26.01467
Hira_peak_59,chr10,129735474,129735536,63,129735502,30,29.57688,12.68491,24.28723
Hira_peak_60,chr10,130594435,130594585,151,130594503,27,23.55675,10.26393,18.40454
Hira_peak_61,chr10,130594773,130594985,213,130594872,59,69.04681,22.34803,63.03361
Hira_peak_62,chr11,3100437,3100573,137,3100489,59,38.76812,8.88047,33.29477
Hira_peak_63,chr11,3101238,3101344,107,3101297,42,22.4126,6.3239,17.29308
Hira_peak_64,chr11,3101515,3101581,67,3101542,41,21.51164,6.16704,16.41738
Hira_peak_65,chr11,3101726,3101792,67,3101753,50,29.66995,7.48261,24.37884
Hira_peak_66,chr11,3102038,3102105,68,3102069,45,24.92371,6.7118,19.74099
Hira_peak_67,chr11,3102786,3102852,67,3102813,30,12.47894,4.48781,7.65666
Hira_peak_68,chr11,3102963,3103017,55,3102980,36,17.07675,5.35223,12.10476
Hira_peak_69,chr11,3103939,3104037,99,3103979,59,37.75207,8.55896,32.30285
Hira_peak_70,chr11,12025882,12025941,60,12025902,16,12.43011,6.95624,7.60949
Hira_peak_71,chr11,31922704,31922757,54,31922725,17,13.52783,7.36543,8.66856
Hira_peak_72,chr11,34544823,34544877,55,34544852,17,13.52783,7.36543,8.66856
Hira_peak_73,chr11,34681689,34682178,490,34681885,27,25.62245,11.45734,20.41793
Hira_peak_74,chr11,54140100,54140283,184,54140238,40,37.11163,13.17735,31.67505
Hira_peak_75,chr11,54140432,54140682,251,54140628,52,53.21551,16.97521,47.52256
Hira_peak_76,chr11,55607857,55607977,121,55607943,19,14.29891,7.30247,9.4214
Hira_peak_77,chr11,57176111,57176172,62,57176150,20,16.95606,8.593,11.98703
Hira_peak_78,chr11,57302640,57302694,55,57302671,19,15.79192,8.18381,10.86002
Hira_peak_79,chr11,87448724,87448823,100,87448751,15,8.16649,4.67946,3.58038
Hira_peak_80,chr11,89081838,89081908,71,89081872,31,25.59396,10.10931,20.39852
Hira_peak_81,chr11,89081966,89082023,58,89081990,16,9.69976,5.35231,5.00607
Hira_peak_82,chr11,97725117,97725173,57,97725147,21,16.32342,7.9388,11.37962
Hira_peak_83,chr11,98116389,98116509,121,98116489,23,16.20111,7.34394,11.25998
Hira_peak_84,chr11,98653129,98653184,56,98653150,20,15.33062,7.63747,10.41992
Hira_peak_85,chr11,100758991,100759075,85,100759024,18,12.13606,6.3035,7.33853
Hira_peak_86,chr11,103920824,103920892,69,103920858,19,11.34295,5.65291,6.58023
Hira_peak_87,chr11,109011814,109012003,190,109011839,15,11.35699,6.54705,6.58023
Hira_peak_88,chr11,110422268,110422329,62,110422294,27,25.62245,11.45734,20.41793
Hira_peak_89,chr11,114973487,114973544,58,114973517,24,21.8049,10.22977,16.69625
Hira_peak_90,chr11,118584956,118585024,69,118584988,22,16.65707,7.85573,11.70629
Hira_peak_91,chr11,121982365,121982529,165,121982417,69,89.53003,28.64334,83.11
Hira_peak_92,chr12,3109869,3110119,251,3110015,108,119.4464,24.67068,112.23008
Hira_peak_93,chr12,15253570,15253629,60,15253588,24,21.8049,10.22977,16.69625
Hira_peak_94,chr12,16747821,16747912,92,16747866,69,89.46097,28.60412,83.04802
Hira_peak_95,chr12,23069489,23069542,54,23069521,13,9.29051,5.72867,4.61116
Hira_peak_96,chr12,24425130,24425509,380,24425177,36,29.34088,10.50599,24.06231
Hira_peak_97,chr12,25311314,25311380,67,25311359,21,18.14027,9.00219,13.13493
Hira_peak_98,chr12,41515117,41515192,76,41515154,47,54.05094,19.64115,48.34074
Hira_peak_99,chr12,42972910,42972998,89,42972962,28,23.75554,10.05339,18.60102
Hira_peak_100,chr12,47833964,47834033,70,47833984,18,14.64882,7.77462,9.75282
Hira_peak_101,chr12,55600291,55600395,105,55600368,18,11.60082,6.0024,6.81568
Hira_peak_102,chr12,67059170,67059910,741,67059479,80,80.18506,18.83984,73.92763
Hira_peak_103,chr12,69654084,69654263,180,69654226,24,20.93892,9.72233,15.85507
Hira_peak_104,chr12,70877782,70877835,54,70877798,12,7.6061,4.89126,3.05142
Hira_peak_105,chr12,74803886,74803988,103,74803930,53,46.46454,13.3123,40.86259
Hira_peak_106,chr12,74804148,74804504,357,74804437,89,95.68233,22.12824,89.20831
Hira_peak_107,chr12,93576995,93577210,216,93577101,35,36.43754,14.73086,31.01461
Hira_peak_108,chr12,102892967,102893025,59,102892994,25,22.38036,10.24025,17.26145
Hira_peak_109,chr12,105436137,105436216,80,105436174,32,30.43691,12.44156,25.1367
Hira_peak_110,chr12,105524746,105524828,83,105524781,55,59.84272,19.19781,54.04163
Hira_peak_111,chr12,120028663,120029016,354,120028967,78,82.92382,20.83443,76.62494
Hira_peak_112,chr13,3373054,3373328,275,3373104,50,45.00736,13.62471,39.42463
Hira_peak_113,chr13,3373444,3373559,116,3373476,26,17.37163,7.2235,12.39266
Hira_peak_114,chr13,3373956,3374033,78,3374000,26,17.26783,7.1717,12.29158
Hira_peak_115,chr13,6404647,6404737,91,6404695,34,35.04027,14.32167,29.64515
Hira_peak_116,chr13,13981955,13982091,137,13982052,30,29.57688,12.68491,24.28723
Hira_peak_117,chr13,35038368,35038433,66,35038397,19,15.79192,8.18381,10.86002
Hira_peak_118,chr13,42436744,42436804,61,42436761,23,20.56547,9.82058,15.48903
Hira_peak_119,chr13,53269908,53269990,83,53269945,53,59.99412,20.19447,54.1906
Hira_peak_120,chr13,54750739,54750801,63,54750750,16,8.2581,4.56131,3.66674
Hira_peak_121,chr13,54971014,54971095,82,54971061,30,22.13,8.60442,17.01584
Hira_peak_122,chr13,60442376,60442493,118,60442444,26,22.73151,10.11766,17.60536
Hira_peak_123,chr13,60442545,60442745,201,60442670,23,19.27783,9.06687,14.24821
Hira_peak_124,chr13,60442884,60442980,97,60442908,15,10.48379,6.02002,5.74625
Hira_peak_125,chr13,60676597,60676673,77,60676632,32,32.28271,13.50329,26.93881
Hira_peak_126,chr13,65934574,65934627,54,65934609,19,10.30623,5.1143,5.57705
Hira_peak_127,chr13,66320002,66320085,84,66320048,16,9.11803,5.0275,4.46497
Hira_peak_128,chr13,66598256,66598323,68,66598289,16,11.58528,6.44868,6.80082
Hira_peak_129,chr13,74528699,74528780,82,74528740,57,42.66698,10.64298,37.11311
Hira_peak_130,chr13,74528961,74529042,82,74528999,60,46.02823,11.1824,40.42851
Hira_peak_131,chr13,74529243,74529313,71,74529274,51,36.16386,9.57043,30.75025
Hira_peak_132,chr13,74529631,74529701,71,74529670,52,36.96106,9.64899,31.52908
Hira_peak_133,chr13,74530038,74530125,88,74530077,67,53.91212,12.36768,48.20923
Hira_peak_134,chr13,74530504,74530596,93,74530549,71,58.58867,13.05672,52.81457
Hira_peak_135,chr13,77304960,77305018,59,77304993,21,18.14027,9.00219,13.13493
Hira_peak_136,chr13,77438906,77439053,148,77438958,103,140.9548,37.52887,132.59901
Hira_peak_137,chr13,99790923,99791041,119,99791001,33,33.65521,13.91248,28.28668
Hira_peak_138,chr13,110603049,110603130,82,110603089,42,46.53429,17.5952,40.92475
Hira_peak_139,chr13,115742260,115742320,61,115742283,26,24.33401,11.04815,19.15945
Hira_peak_140,chr13,116192899,116192989,91,116192944,64,81.16488,26.59739,74.88978
Hira_peak_141,chr13,119598257,119598321,65,119598288,46,25.00801,6.59279,19.82351
Hira_peak_142,chr13,119599023,119599153,131,119599090,81,59.82351,11.23011,54.02372
Hira_peak_143,chr13,119600509,119600579,71,119600536,39,18.41006,5.418,13.39788
Hira_peak_144,chr13,119601886,119601954,69,119601923,34,15.91793,5.20942,10.98365
Hira_peak_145,chr13,119602940,119603010,71,119602971,29,13.53745,4.99517,8.67803
Hira_peak_146,chr13,120028487,120028540,54,120028509,26,12.87102,5.15366,8.04043
Hira_peak_147,chr13,120036215,120036272,58,120036247,19,10.46093,5.19319,5.72413
Hira_peak_148,chr13,120321447,120321634,188,120321582,80,100.99614,29.00315,94.45549
Hira_peak_149,chr14,6637304,6637361,58,6637335,18,14.64882,7.77462,9.75282
Hira_peak_150,chr14,8006134,8006200,67,8006167,42,42.31909,15.22016,36.7683
Hira_peak_151,chr14,8286655,8286845,191,8286714,61,63.68623,18.60298,57.81332
Hira_peak_152,chr14,11047495,11047562,68,11047534,18,11.90136,6.17083,7.10892
Hira_peak_153,chr14,11585620,11585705,86,11585691,14,9.14662,5.43399,4.492
Hira_peak_154,chr14,12537690,12537749,60,12537720,29,28.24439,12.27572,22.98722
Hira_peak_155,chr14,14302554,14302649,96,14302600,12,8.30065,5.31948,3.68372
Hira_peak_156,chr14,19415727,19416026,300,19415759,108,28.83568,3.59475,23.56847
Hira_peak_157,chr14,19416100,19416288,189,19416197,100,24.43335,3.33686,19.2569
Hira_peak_158,chr14,19416355,19416640,286,19416463,104,26.6583,3.47149,21.43858
Hira_peak_159,chr14,19416698,19416823,126,19416720,84,16.36049,2.81075,11.41551
Hira_peak_160,chr14,19416912,19417055,144,19416957,108,28.9769,3.60889,23.70703
Hira_peak_161,chr14,19417123,19417389,267,19417291,108,28.98978,3.61018,23.71905
Hira_peak_162,chr14,19417457,19417944,488,19417849,108,29.0349,3.61471,23.76067
Hira_peak_163,chr14,19418022,19419474,1453,19418620,108,29.11891,3.62314,23.84387
Hira_peak_164,chr14,19419599,19419672,74,19419626,79,14.24309,2.66397,9.36748
Hira_peak_165,chr14,27528292,27528358,67,27528312,14,9.95337,5.92043,5.25092
Hira_peak_166,chr14,34781335,34781425,91,34781353,14,8.65474,5.14227,4.0206
Hira_peak_167,chr14,37410439,37410502,64,37410468,23,20.56547,9.82058,15.48903
Hira_peak_168,chr14,47629461,47629527,67,47629491,24,18.29459,8.22044,13.28532
Hira_peak_169,chr14,58658713,58658778,66,58658746,28,25.27544,10.91128,20.08497
Hira_peak_170,chr14,63681616,63681774,159,63681692,19,12.68639,6.38366,7.85956
Hira_peak_171,chr14,63713198,63713251,54,63713236,14,8.47995,5.03965,3.85365
Hira_peak_172,chr14,64568745,64568798,54,64568765,19,10.90247,5.42123,6.15314
Hira_peak_173,chr14,69161995,69162094,100,69162045,58,71.34673,24.14225,65.28172
Hira_peak_174,chr14,69162384,69162446,63,69162415,27,25.62245,11.45734,20.41793
Hira_peak_175,chr14,74065924,74066003,80,74065968,41,45.06,17.18601,39.46914
Hira_peak_176,chr14,86145963,86146039,77,86145997,27,25.62245,11.45734,20.41793
Hira_peak_177,chr14,86198996,86199140,145,86199067,86,111.37223,31.33329,104.47129
Hira_peak_178,chr14,90911192,90911272,81,90911233,48,55.58188,20.05034,49.8496
Hira_peak_179,chr14,94672579,94672636,58,94672615,17,13.52783,7.36543,8.66856
Hira_peak_180,chr14,97905012,97905070,59,97905053,18,14.64882,7.77462,9.75282
Hira_peak_181,chr14,109676230,109676283,54,109676242,18,14.64882,7.77462,9.75282
Hira_peak_182,chr14,112518902,112518962,61,112518923,26,24.33401,11.04815,19.15945
Hira_peak_183,chr14,119286943,119287013,71,119286978,42,46.53429,17.5952,40.92475
Hira_peak_184,chr14,122568977,122569042,66,122569003,22,16.55473,7.7982,11.60531
Hira_peak_185,chr14,123451626,123451682,57,123451660,23,20.56547,9.82058,15.48903
Hira_peak_186,chr14,124801557,124802225,669,124801655,83,73.10108,15.09977,67.00117
Hira_peak_187,chr15,6316902,6316957,56,6316921,23,20.56547,9.82058,15.48903
Hira_peak_188,chr15,9015687,9015746,60,9015720,21,18.08616,8.97007,13.09258
Hira_peak_189,chr15,9015819,9016017,199,9015926,19,15.77316,8.17261,10.8519
Hira_peak_190,chr15,9016141,9016326,186,9016276,23,20.56547,9.82058,15.48903
Hira_peak_191,chr15,9220116,9220172,57,9220119,11,6.5332,4.40755,2.07635
Hira_peak_192,chr15,21114936,21115014,79,21114980,35,36.43754,14.73086,31.01461
Hira_peak_193,chr15,36908819,36908903,85,36908855,16,11.09577,6.15853,6.34135
Hira_peak_194,chr15,36908988,36909126,139,36909114,13,8.31255,5.13196,3.69514
Hira_peak_195,chr15,37203216,37203294,79,37203258,24,19.00987,8.61831,13.98662
Hira_peak_196,chr15,39479884,39479950,67,39479923,31,30.92313,13.0941,25.60514
Hira_peak_197,chr15,39820644,39820710,67,39820668,25,21.69443,9.84252,16.59618
Hira_peak_198,chr15,60141757,60141997,241,60141953,26,24.33401,11.04815,19.15945
Hira_peak_199,chr15,72568664,72568772,109,72568710,29,23.98406,9.86453,18.82599
Hira_peak_200,chr15,72689943,72690008,66,72689978,24,19.3003,8.78179,14.26981
Hira_peak_201,chr15,75085530,75085861,332,75085576,54,32.44635,7.72667,27.10164
Hira_peak_202,chr15,75085989,75086185,197,75086032,45,24.18333,6.47213,19.02067
Hira_peak_203,chr15,75086243,75087036,794,75086945,69,47.6573,9.84141,42.03651
Hira_peak_204,chr15,76522260,76522313,54,76522282,17,10.31854,5.49887,5.5855
Hira_peak_205,chr15,78119845,78120035,191,78119983,17,11.85181,6.37123,7.06092
Hira_peak_206,chr15,84109083,84109159,77,84109130,18,12.33813,6.41849,7.53488
Hira_peak_207,chr15,84829537,84829617,81,84829568,19,12.49145,6.27549,7.66854
Hira_peak_208,chr15,84965757,84965812,56,84965793,18,12.84935,6.71236,8.01912
Hira_peak_209,chr15,85542175,85542232,58,85542191,23,19.66925,9.2944,14.62071
Hira_peak_210,chr15,87968023,87968092,70,87968049,29,28.24439,12.27572,22.98722
Hira_peak_211,chr15,89453304,89453387,84,89453316,15,8.80356,5.03747,4.16289
Hira_peak_212,chr15,89453461,89453524,64,89453494,24,17.68018,7.88445,12.69548
Hira_peak_213,chr15,103276122,103276175,54,103276149,20,14.40392,7.10708,9.52398
Hira_peak_214,chr15,103943617,103943677,61,103943637,26,24.33401,11.04815,19.15945
Hira_peak_215,chr16,3112087,3112166,80,3112115,20,10.23514,4.90907,5.52193
Hira_peak_216,chr16,3114447,3114501,55,3114462,26,15.20035,6.17905,10.29242
Hira_peak_217,chr16,3114634,3114688,55,3114662,26,15.15087,6.15623,10.24417
Hira_peak_218,chr16,3114932,3115175,244,3115122,24,13.1216,5.59009,8.2856
Hira_peak_219,chr16,3116204,3116382,179,3116335,49,37.24547,10.47208,31.80741
Hira_peak_220,chr16,3116542,3116665,124,3116633,45,32.49495,9.50531,27.14943
Hira_peak_221,chr16,3236173,3236246,74,3236205,29,15.46962,5.76192,10.55553
Hira_peak_222,chr16,3349916,3350132,217,3350096,39,26.52482,8.41574,21.30758
Hira_peak_223,chr16,3350224,3350446,223,3350267,46,34.47801,10.08324,29.09869
Hira_peak_224,chr16,3351384,3351599,216,3351412,32,20.9055,7.53356,15.82204
Hira_peak_225,chr16,3352048,3352102,55,3352086,22,11.97138,5.40388,7.17735
Hira_peak_226,chr16,5709166,5709243,78,5709204,52,61.79157,21.68711,55.949
Hira_peak_227,chr16,7740544,7740626,83,7740591,17,13.52783,7.36543,8.66856
Hira_peak_228,chr16,10975079,10975185,107,10975132,77,92.02103,25.78512,85.57194
Hira_peak_229,chr16,23890326,23890379,54,23890351,19,15.79192,8.18381,10.86002
Hira_peak_230,chr16,30829539,30829627,89,30829579,41,45.06,17.18601,39.46914
Hira_peak_231,chr16,34742999,34743062,64,34743032,31,30.92313,13.0941,25.60514
Hira_peak_232,chr16,35302688,35302763,76,35302726,14,8.10402,4.82098,3.52029
Hira_peak_233,chr16,35981717,35981776,60,35981748,16,11.17811,6.2071,6.42143
Hira_peak_234,chr16,57391495,57391560,66,57391519,16,12.43011,6.95624,7.60949
Hira_peak_235,chr16,63312590,63312660,71,63312621,29,28.24439,12.27572,22.98722
Hira_peak_236,chr16,86820799,86820914,116,86820842,20,16.95606,8.593,11.98703
Hira_peak_237,chr16,86820967,86821119,153,86821102,15,11.35699,6.54705,6.58023
Hira_peak_238,chr16,93597934,93597987,54,93597952,21,16.37739,7.96986,11.43193
Hira_peak_239,chr16,93789196,93789337,142,93789239,57,59.65332,18.22982,53.85664
Hira_peak_240,chr16,96903369,96903443,75,96903406,18,14.64882,7.77462,9.75282
Hira_peak_241,chr16,98023119,98023174,56,98023144,21,18.14027,9.00219,13.13493
Hira_peak_242,chr16,98107521,98107763,243,98107645,83,97.45093,25.61913,90.96535
Hira_peak_243,chr17,3012949,3013033,85,3012993,20,14.5664,7.19918,9.68294
Hira_peak_244,chr17,3020143,3020211,69,3020173,25,22.19525,10.1325,17.07981
Hira_peak_245,chr17,3023017,3023077,61,3023043,22,16.78676,7.92885,11.83279
Hira_peak_246,chr17,3027038,3027097,60,3027074,24,16.98907,7.51337,12.01862
Hira_peak_247,chr17,3029912,3030012,101,3029953,33,27.26864,10.36965,22.03189
Hira_peak_248,chr17,3080675,3080749,75,3080718,27,8.75214,3.50307,4.11315
Hira_peak_249,chr17,3081571,3081668,98,3081605,31,11.2916,3.99271,6.5318
Hira_peak_250,chr17,3081932,3082151,220,3081971,28,9.41179,3.64047,4.72776
Hira_peak_251,chr17,3084454,3084512,59,3084472,23,7.50666,3.39223,2.95798
Hira_peak_252,chr17,8917359,8917413,55,8917396,20,16.95606,8.593,11.98703
Hira_peak_253,chr17,13305967,13306257,291,13306070,53,63.36466,22.09629,57.49507
Hira_peak_254,chr17,13550713,13550819,107,13550747,44,21.27908,5.70313,16.189
Hira_peak_255,chr17,13550947,13551131,185,13551094,49,25.51521,6.34115,20.32072
Hira_peak_256,chr17,13551207,13551283,77,13551253,35,14.30727,4.56563,9.42961
Hira_peak_257,chr17,13551358,13551435,78,13551387,32,12.1715,4.1823,7.37325
Hira_peak_258,chr17,13551566,13551620,55,13551600,32,12.19846,4.1909,7.39928
Hira_peak_259,chr17,13551890,13551958,69,13551922,41,19.03986,5.37813,14.01586
Hira_peak_260,chr17,13552124,13552423,300,13552384,48,24.98749,6.31378,19.80343
Hira_peak_261,chr17,13552488,13552696,209,13552653,50,26.90684,6.62217,21.6827
Hira_peak_262,chr17,13552757,13553168,412,13552880,50,26.98479,6.64547,21.75231
Hira_peak_263,chr17,13589922,13590042,121,13589953,33,21.16549,7.43202,16.07863
Hira_peak_264,chr17,13590552,13590656,105,13590589,36,24.51227,8.23357,19.33469
Hira_peak_265,chr17,13591150,13591221,72,13591180,24,13.37439,5.70724,8.53173
Hira_peak_266,chr17,13591510,13591584,75,13591554,30,20.13593,7.63208,15.07847
Hira_peak_267,chr17,13654623,13654711,89,13654667,36,36.02015,14.09309,30.61094
Hira_peak_268,chr17,13654780,13654833,54,13654812,18,13.47433,7.07688,8.62916
Hira_peak_269,chr17,13654976,13655060,85,13655020,31,28.50482,11.70703,23.24257
Hira_peak_270,chr17,19658571,19658712,142,19658673,17,13.52783,7.36543,8.66856
Hira_peak_271,chr17,21801553,21801700,148,21801629,26,19.46032,8.30309,14.41617
Hira_peak_272,chr17,22230917,22231010,94,22230959,24,19.97273,9.16422,14.91827
Hira_peak_273,chr17,22231068,22231237,170,22231088,15,10.26331,5.88841,5.54861
Hira_peak_274,chr17,23531929,23531982,54,23531960,17,11.91487,6.40797,7.12209
Hira_peak_275,chr17,24240412,24240513,102,24240498,17,10.46761,5.58174,5.73065
Hira_peak_276,chr17,24342824,24342937,114,24342869,24,21.8049,10.22977,16.69625
Hira_peak_277,chr17,25400628,25400690,63,25400641,13,8.32941,5.14214,3.71123
Hira_peak_278,chr17,31570430,31570499,70,31570466,36,31.52588,11.62937,26.19867
Hira_peak_279,chr17,39128929,39129068,140,39129005,10,5.88306,4.16414,1.52123
Hira_peak_280,chr17,39129246,39129373,128,39129337,18,13.67092,7.19261,8.80786
Hira_peak_281,chr17,50570410,50570475,66,50570440,20,16.95606,8.593,11.98703
Hira_peak_282,chr17,53152489,53152632,144,53152596,35,36.43754,14.73086,31.01461
Hira_peak_283,chr17,56242148,56242212,65,56242163,18,10.9545,5.64602,6.20371
Hira_peak_284,chr17,62737550,62737630,81,62737589,38,40.69935,15.95844,35.17034
Hira_peak_285,chr17,67741364,67741529,166,67741491,35,36.23551,14.61395,30.82045
Hira_peak_286,chr17,70963716,70963769,54,70963731,13,9.17624,5.65839,4.52018
Hira_peak_287,chr17,88643398,88643454,57,88643405,13,8.73443,5.38793,4.09611
Hira_peak_288,chr17,93645710,93645763,54,93645744,19,15.79192,8.18381,10.86002
Hira_peak_289,chr17,94887177,94887260,84,94887221,41,45.06,17.18601,39.46914
Hira_peak_290,chr18,3004268,3004323,56,3004293,39,19.03393,5.6194,14.01001
Hira_peak_291,chr18,3004827,3004945,119,3004902,61,37.76697,8.23526,32.31748
Hira_peak_292,chr18,3005260,3005499,240,3005358,64,39.93689,8.3988,34.42105
Hira_peak_293,chr18,3005804,3005963,160,3005852,58,33.67861,7.49282,28.30971
Hira_peak_294,chr18,3006316,3006369,54,3006333,43,19.6854,5.3459,14.63652
Hira_peak_295,chr18,4198319,4198398,80,4198333,19,8.91455,4.42929,4.26959
Hira_peak_296,chr18,7033722,7033798,77,7033761,50,58.66988,20.86872,52.88774
Hira_peak_297,chr18,12949274,12949331,58,12949305,22,18.48709,8.90713,13.47226
Hira_peak_298,chr18,25500609,25500727,119,25500647,25,17.61725,7.59213,12.63369
Hira_peak_299,chr18,25668195,25668345,151,25668236,22,16.65707,7.85573,11.70629
Hira_peak_300,chr18,40308052,40308294,243,40308245,61,70.38789,22.11442,64.34227
Hira_peak_301,chr18,42557767,42557847,81,42557800,21,15.19563,7.29879,10.28797
Hira_peak_302,chr18,42913933,42914005,73,42913962,46,52.52895,19.23196,46.84264
Hira_peak_303,chr18,42975785,42976148,364,42975985,56,66.25604,22.26041,60.3162
Hira_peak_304,chr18,48010417,48010518,102,48010460,55,66.53458,22.91468,60.58505
Hira_peak_305,chr18,55939474,55939619,146,55939511,25,23.06129,10.63896,17.91839
Hira_peak_306,chr18,65104025,65104087,63,65104062,31,30.92313,13.0941,25.60514
Hira_peak_307,chr18,69469490,69469544,55,69469517,20,16.95606,8.593,11.98703
Hira_peak_308,chr18,90602189,90602629,441,90602356,74,70.43376,16.81087,64.38708
Hira_peak_309,chr19,4989107,4989251,145,4989155,26,14.4546,5.83986,9.57375
Hira_peak_310,chr19,5087996,5088049,54,5088036,14,8.28092,4.92352,3.68372
Hira_peak_311,chr19,9607430,9607528,99,9607462,16,12.43011,6.95624,7.60949
Hira_peak_312,chr19,10403266,10403336,71,10403310,20,14.13324,6.95456,9.2611
Hira_peak_313,chr19,14821060,14821120,61,14821083,28,26.16217,11.42182,20.94896
Hira_peak_314,chr19,23357430,23357516,87,23357477,70,91.22189,29.05254,84.77771
Hira_peak_315,chr19,42255945,42256138,194,42256064,17,11.81011,6.34697,7.02065
Hira_peak_316,chr19,45649977,45650243,267,45650185,51,49.92109,15.67871,44.2701
