name,chr,start,end,score
Ubn2_109,chr1,13137262.0,13138345.0,76.82
Ubn2_110,chr1,13140158.0,13141000.0,74.92
Ubn2_111,chr1,13141042.0,13143325.0,360.85
Ubn2_112,chr1,13143638.0,13144995.0,170.59
Ubn2_113,chr1,13145105.0,13147990.0,382.75
Ubn2_114,chr1,13148071.0,13148935.0,61.75
Ubn2_115,chr1,13149613.0,13150344.0,52.01
Ubn2_116,chr1,13151473.0,13153111.0,71.15
Ubn2_117,chr1,13155531.0,13156893.0,139.53
Ubn2_118,chr1,13191127.0,13192505.0,106.44
Ubn2_119,chr1,13220809.0,13221878.0,113.76
Ubn2_120,chr1,13224537.0,13225626.0,71.9
Ubn2_121,chr1,13253223.0,13254102.0,60.95
Ubn2_122,chr1,13332094.0,13332837.0,59.93
Ubn2_123,chr1,13353843.0,13354607.0,57.49
Ubn2_124,chr1,13506375.0,13507819.0,153.5
Ubn2_125,chr1,13525075.0,13525982.0,88.69
Ubn2_126,chr1,13606406.0,13608193.0,117.45
Ubn2_127,chr1,13631962.0,13633547.0,148.17
Ubn2_128,chr1,13663792.0,13664603.0,58.04
Ubn2_129,chr1,13664772.0,13665501.0,95.89
Ubn2_130,chr1,13794990.0,13795787.0,60.86
Ubn2_131,chr1,14181570.0,14182294.0,63.44
Ubn2_132,chr1,14294176.0,14294883.0,51.21
Ubn2_133,chr1,14756507.0,14757316.0,73.17
Ubn2_134,chr1,15812950.0,15813793.0,67.92
Ubn2_135,chr1,15847738.0,15848429.0,53.47
Ubn2_136,chr1,16093296.0,16093936.0,53.59
Ubn2_137,chr1,16098379.0,16100934.0,307.78
Ubn2_138,chr1,16111535.0,16112560.0,77.07
Ubn2_139,chr1,16130013.0,16130933.0,98.72
Ubn2_140,chr1,16868222.0,16869303.0,146.41
Ubn2_141,chr1,16881249.0,16882042.0,64.24
Ubn2_142,chr1,17540121.0,17540825.0,58.93
Ubn2_143,chr1,20759300.0,20760028.0,59.07
Ubn2_144,chr1,20773785.0,20774794.0,56.09
Ubn2_145,chr1,20796167.0,20798154.0,179.71
Ubn2_146,chr1,20798783.0,20800636.0,154.56
Ubn2_147,chr1,20802901.0,20804328.0,113.56
Ubn2_148,chr1,20804526.0,20808525.0,247.72
Ubn2_149,chr1,20808578.0,20809386.0,62.32
Ubn2_150,chr1,20809544.0,20811096.0,87.33
Ubn2_151,chr1,21066927.0,21068353.0,101.86
Ubn2_152,chr1,21252497.0,21253252.0,62.48
Ubn2_153,chr1,23969883.0,23970575.0,57.0
Ubn2_154,chr1,24681786.0,24682829.0,55.24
Ubn2_155,chr1,30413313.0,30414328.0,94.62
Ubn2_156,chr1,30414657.0,30415641.0,91.81
Ubn2_157,chr1,30525898.0,30526900.0,92.81
Ubn2_158,chr1,30803542.0,30804349.0,106.28
Ubn2_159,chr1,30804373.0,30806414.0,222.84
Ubn2_160,chr1,30819050.0,30820108.0,115.75
Ubn2_161,chr1,30937424.0,30938421.0,105.8
Ubn2_162,chr1,30939626.0,30941071.0,154.77
Ubn2_163,chr1,30944966.0,30945603.0,69.93
Ubn2_164,chr1,31931729.0,31932505.0,74.6
Ubn2_165,chr1,33635644.0,33636627.0,63.66
Ubn2_166,chr1,33650618.0,33651448.0,69.59
Ubn2_167,chr1,33664462.0,33665300.0,73.46
Ubn2_168,chr1,33667413.0,33668358.0,86.38
Ubn2_169,chr1,33669811.0,33670653.0,68.07
Ubn2_170,chr1,33713972.0,33714819.0,86.78
Ubn2_171,chr1,33723857.0,33725566.0,127.97
Ubn2_172,chr1,33733078.0,33734525.0,94.31
Ubn2_173,chr1,33735201.0,33736376.0,88.05
Ubn2_174,chr1,33736632.0,33737830.0,124.07
Ubn2_175,chr1,33738204.0,33739582.0,227.23
Ubn2_176,chr1,33739763.0,33740688.0,96.29
Ubn2_177,chr1,33741472.0,33742395.0,54.03
Ubn2_178,chr1,33743929.0,33744694.0,63.81
Ubn2_179,chr1,33745642.0,33746493.0,51.01
Ubn2_180,chr1,33746553.0,33747707.0,88.26
Ubn2_181,chr1,33753935.0,33755532.0,83.98
Ubn2_182,chr1,33755739.0,33756845.0,99.42
Ubn2_183,chr1,33757997.0,33761438.0,414.18
Ubn2_184,chr1,33764734.0,33765556.0,100.83
Ubn2_185,chr1,33766949.0,33768109.0,61.22
Ubn2_186,chr1,33769339.0,33770410.0,54.42
Ubn2_187,chr1,33775567.0,33776639.0,94.1
Ubn2_188,chr1,33788076.0,33789966.0,173.62
Ubn2_189,chr1,33793862.0,33794861.0,73.6
Ubn2_190,chr1,33843847.0,33844587.0,61.0
Ubn2_191,chr1,33850959.0,33851826.0,52.54
Ubn2_192,chr1,33879977.0,33880858.0,70.0
Ubn2_193,chr1,33890909.0,33891826.0,78.92
Ubn2_194,chr1,33893456.0,33894257.0,69.87
Ubn2_195,chr1,33902393.0,33903399.0,96.68
Ubn2_196,chr1,33904723.0,33905326.0,59.43
Ubn2_197,chr1,33908391.0,33910059.0,85.66
Ubn2_198,chr1,33919995.0,33921027.0,53.4
Ubn2_199,chr1,33923107.0,33923720.0,53.92
Ubn2_200,chr1,33930304.0,33931439.0,52.09
Ubn2_201,chr1,33937605.0,33938484.0,64.82
Ubn2_202,chr1,33939579.0,33941012.0,161.92
Ubn2_203,chr1,33942556.0,33943503.0,84.63
Ubn2_204,chr1,33945370.0,33946327.0,72.17
Ubn2_205,chr1,33946874.0,33947936.0,64.71
Ubn2_206,chr1,33962804.0,33964769.0,160.64
Ubn2_207,chr1,33968641.0,33969721.0,78.79
Ubn2_208,chr1,33969743.0,33970893.0,81.63
Ubn2_209,chr1,33970951.0,33971575.0,55.96
Ubn2_210,chr1,33976859.0,33978369.0,131.6
Ubn2_211,chr1,33982386.0,33983469.0,78.96
Ubn2_212,chr1,33992567.0,33993284.0,65.58
Ubn2_213,chr1,33993307.0,33994603.0,96.47
Ubn2_214,chr1,34002752.0,34003448.0,56.4
Ubn2_215,chr1,34004331.0,34005847.0,115.65
Ubn2_216,chr1,34007298.0,34008360.0,145.78
Ubn2_217,chr1,34009526.0,34010727.0,88.71
Ubn2_218,chr1,34023022.0,34023724.0,62.43
Ubn2_219,chr1,34029854.0,34031185.0,97.67
Ubn2_220,chr1,34035076.0,34035763.0,61.56
Ubn2_221,chr1,34037851.0,34038958.0,132.29
Ubn2_222,chr1,34039565.0,34040564.0,74.4
Ubn2_223,chr1,34057773.0,34060018.0,256.76
Ubn2_224,chr1,34062395.0,34063639.0,71.18
Ubn2_225,chr1,34064133.0,34065001.0,53.91
Ubn2_226,chr1,34067114.0,34068000.0,53.85
Ubn2_227,chr1,34072988.0,34073871.0,62.2
Ubn2_228,chr1,34074655.0,34075414.0,122.19
Ubn2_229,chr1,34094047.0,34095783.0,165.35
Ubn2_230,chr1,34097716.0,34098763.0,55.4
Ubn2_231,chr1,34106552.0,34107416.0,54.42
Ubn2_232,chr1,34114281.0,34115936.0,184.12
Ubn2_233,chr1,34120371.0,34121534.0,90.61
Ubn2_234,chr1,34123755.0,34124449.0,53.04
Ubn2_235,chr1,34127629.0,34128810.0,100.11
Ubn2_236,chr1,34130183.0,34131689.0,98.16
Ubn2_237,chr1,34131952.0,34132599.0,55.74
Ubn2_238,chr1,34132953.0,34135309.0,106.85
Ubn2_239,chr1,34136149.0,34136977.0,66.45
Ubn2_240,chr1,34137986.0,34138807.0,104.39
Ubn2_241,chr1,34139089.0,34140136.0,126.38
Ubn2_242,chr1,34140322.0,34141217.0,78.85
Ubn2_243,chr1,34144723.0,34145971.0,102.98
Ubn2_244,chr1,34158487.0,34159352.0,91.86
Ubn2_245,chr1,34159689.0,34160685.0,86.0
Ubn2_246,chr1,34162154.0,34163294.0,109.63
Ubn2_247,chr1,34163783.0,34164672.0,126.81
Ubn2_248,chr1,34167108.0,34168116.0,120.79
Ubn2_249,chr1,34168892.0,34169624.0,54.84
Ubn2_250,chr1,34170643.0,34171561.0,79.07
Ubn2_251,chr1,34174408.0,34174971.0,50.2
Ubn2_252,chr1,34179190.0,34179962.0,63.01
Ubn2_253,chr1,34187459.0,34190083.0,195.18
Ubn2_254,chr1,34190766.0,34192346.0,187.77
Ubn2_255,chr1,34196800.0,34197674.0,68.24
Ubn2_256,chr1,34197984.0,34198979.0,70.25
Ubn2_257,chr1,34199148.0,34201517.0,271.19
Ubn2_258,chr1,34204459.0,34205309.0,93.17
Ubn2_259,chr1,34216293.0,34217837.0,153.76
Ubn2_260,chr1,34225409.0,34226207.0,55.98
Ubn2_261,chr1,34232888.0,34234105.0,120.73
Ubn2_262,chr1,34244281.0,34245148.0,60.88
Ubn2_263,chr1,34245582.0,34247034.0,136.44
Ubn2_264,chr1,34263424.0,34264262.0,87.53
Ubn2_265,chr1,34270197.0,34271148.0,62.35
Ubn2_266,chr1,34286978.0,34287651.0,51.24
Ubn2_267,chr1,34301088.0,34302062.0,89.51
Ubn2_268,chr1,34306367.0,34307468.0,71.75
Ubn2_269,chr1,34435836.0,34438637.0,294.37
Ubn2_270,chr1,34443038.0,34446817.0,563.86
Ubn2_271,chr1,34447065.0,34447776.0,69.45
Ubn2_272,chr1,34463253.0,34464075.0,63.87
Ubn2_273,chr1,34467682.0,34468820.0,118.1
Ubn2_274,chr1,34471239.0,34471975.0,59.56
Ubn2_275,chr1,34485237.0,34485944.0,62.26
Ubn2_276,chr1,34535543.0,34536322.0,55.4
Ubn2_277,chr1,34543753.0,34544596.0,79.42
Ubn2_278,chr1,34601470.0,34602185.0,50.12
Ubn2_279,chr1,34739134.0,34740610.0,149.25
Ubn2_280,chr1,34748804.0,34750164.0,132.67
Ubn2_281,chr1,34802334.0,34803650.0,114.39
Ubn2_282,chr1,34806801.0,34807965.0,101.29
Ubn2_283,chr1,34811383.0,34812250.0,60.36
Ubn2_284,chr1,34835892.0,34836704.0,74.26
Ubn2_285,chr1,34838140.0,34838896.0,99.46
Ubn2_286,chr1,34838987.0,34840169.0,114.58
Ubn2_287,chr1,34850999.0,34852797.0,174.93
Ubn2_288,chr1,34852905.0,34853806.0,63.24
Ubn2_289,chr1,34858482.0,34859209.0,51.43
Ubn2_290,chr1,35114333.0,35116731.0,549.21
Ubn2_291,chr1,35193220.0,35195382.0,255.92
Ubn2_292,chr1,35219193.0,35222164.0,352.44
Ubn2_293,chr1,35239370.0,35240128.0,72.9
Ubn2_294,chr1,35286829.0,35287664.0,58.25
Ubn2_295,chr1,35697263.0,35698282.0,78.77
Ubn2_296,chr1,35749231.0,35750442.0,100.18
Ubn2_297,chr1,35750447.0,35751205.0,58.35
Ubn2_298,chr1,35822492.0,35823731.0,133.35
Ubn2_299,chr1,35825757.0,35826669.0,62.01
Ubn2_300,chr1,35978290.0,35979074.0,56.65
Ubn2_301,chr1,36007007.0,36007654.0,59.44
Ubn2_302,chr1,36011820.0,36013046.0,127.35
Ubn2_303,chr1,36019349.0,36020253.0,62.82
Ubn2_304,chr1,36042282.0,36044182.0,337.08
Ubn2_305,chr1,36058548.0,36060212.0,224.81
Ubn2_306,chr1,36062121.0,36062830.0,58.18
Ubn2_307,chr1,36065149.0,36067173.0,238.96
Ubn2_308,chr1,36073219.0,36074073.0,50.97
Ubn2_309,chr1,36075902.0,36077062.0,78.37
Ubn2_310,chr1,36078650.0,36080140.0,61.57
Ubn2_311,chr1,36081445.0,36083873.0,146.2
Ubn2_312,chr1,36083918.0,36085004.0,100.95
Ubn2_313,chr1,36086256.0,36091219.0,645.42
Ubn2_314,chr1,36093776.0,36094536.0,55.7
Ubn2_315,chr1,36094834.0,36097147.0,173.41
Ubn2_316,chr1,36097755.0,36099031.0,72.68
Ubn2_317,chr1,36099478.0,36101317.0,76.19
Ubn2_318,chr1,36102152.0,36103263.0,107.58
Ubn2_319,chr1,36105754.0,36107136.0,128.42
Ubn2_320,chr1,36133005.0,36133652.0,51.65
Ubn2_321,chr1,36136246.0,36137354.0,74.0
Ubn2_322,chr1,36140063.0,36140836.0,61.72
Ubn2_323,chr1,36145881.0,36146518.0,68.28
Ubn2_324,chr1,36149625.0,36151162.0,154.44
Ubn2_325,chr1,36151344.0,36152101.0,58.33
Ubn2_326,chr1,36160907.0,36162964.0,155.76
Ubn2_327,chr1,36163166.0,36164485.0,86.01
Ubn2_328,chr1,36173578.0,36174523.0,63.83
Ubn2_329,chr1,36177590.0,36178506.0,64.84
Ubn2_330,chr1,36201118.0,36201832.0,50.25
Ubn2_331,chr1,36225079.0,36226470.0,125.32
Ubn2_332,chr1,36227311.0,36228359.0,118.65
Ubn2_333,chr1,36233264.0,36234353.0,55.51
Ubn2_334,chr1,36235910.0,36236661.0,79.29
Ubn2_335,chr1,36239246.0,36240939.0,253.37
Ubn2_336,chr1,36245707.0,36247132.0,203.08
Ubn2_337,chr1,36250572.0,36251848.0,139.24
Ubn2_338,chr1,36253719.0,36254566.0,78.76
Ubn2_339,chr1,36257113.0,36258504.0,161.46
Ubn2_340,chr1,36260291.0,36261456.0,142.96
Ubn2_341,chr1,36263924.0,36264643.0,62.31
Ubn2_342,chr1,36270026.0,36271302.0,117.2
Ubn2_343,chr1,36273010.0,36273955.0,73.46
Ubn2_344,chr1,36276222.0,36276886.0,50.09
Ubn2_345,chr1,36291565.0,36292259.0,56.7
Ubn2_346,chr1,36303836.0,36305034.0,119.22
Ubn2_347,chr1,36305999.0,36306934.0,83.44
Ubn2_348,chr1,36308549.0,36309465.0,91.2
Ubn2_349,chr1,36310635.0,36312225.0,121.08
Ubn2_350,chr1,36319538.0,36320932.0,88.16
Ubn2_351,chr1,36320990.0,36321790.0,57.36
Ubn2_352,chr1,36334510.0,36337203.0,190.76
Ubn2_353,chr1,36337954.0,36339018.0,69.54
Ubn2_354,chr1,36342933.0,36343941.0,68.81
Ubn2_355,chr1,36344513.0,36345362.0,55.37
Ubn2_356,chr1,36347009.0,36347870.0,61.33
Ubn2_357,chr1,36351835.0,36352733.0,53.76
Ubn2_358,chr1,36353806.0,36355304.0,155.45
Ubn2_359,chr1,36440516.0,36441906.0,90.92
Ubn2_360,chr1,36445454.0,36446130.0,55.66
Ubn2_361,chr1,36472279.0,36472974.0,51.97
Ubn2_362,chr1,36483765.0,36484810.0,92.74
Ubn2_363,chr1,36486112.0,36487621.0,74.23
Ubn2_364,chr1,36492168.0,36493448.0,67.36
Ubn2_365,chr1,36495273.0,36496820.0,125.82
Ubn2_366,chr1,36496973.0,36497995.0,54.14
Ubn2_367,chr1,36501525.0,36502411.0,64.52
Ubn2_368,chr1,36508915.0,36509749.0,84.14
Ubn2_369,chr1,36513056.0,36513777.0,60.12
Ubn2_370,chr1,36514356.0,36515104.0,56.17
Ubn2_371,chr1,36517415.0,36520473.0,419.86
Ubn2_372,chr1,36520643.0,36522741.0,247.73
Ubn2_373,chr1,36522758.0,36528178.0,461.63
Ubn2_374,chr1,36528264.0,36529242.0,83.99
Ubn2_375,chr1,36529404.0,36530243.0,60.48
Ubn2_376,chr1,36530404.0,36531724.0,138.4
Ubn2_377,chr1,36532258.0,36534345.0,152.95
Ubn2_378,chr1,36535774.0,36536754.0,103.04
Ubn2_379,chr1,36540032.0,36541180.0,112.49
Ubn2_380,chr1,36541218.0,36544657.0,372.47
Ubn2_381,chr1,36545364.0,36546101.0,50.08
Ubn2_382,chr1,36549727.0,36551944.0,203.69
Ubn2_383,chr1,36554927.0,36555782.0,64.83
Ubn2_384,chr1,36559107.0,36562186.0,371.87
Ubn2_385,chr1,36562437.0,36563511.0,70.99
Ubn2_386,chr1,36565146.0,36567066.0,132.7
Ubn2_387,chr1,36567504.0,36571755.0,356.64
Ubn2_388,chr1,36575227.0,36578178.0,186.43
Ubn2_389,chr1,36579232.0,36584758.0,489.88
Ubn2_390,chr1,36586287.0,36587189.0,53.03
Ubn2_391,chr1,36589146.0,36591525.0,130.15
Ubn2_392,chr1,36592132.0,36593780.0,172.55
Ubn2_393,chr1,36594380.0,36595167.0,53.06
Ubn2_394,chr1,36595294.0,36597644.0,262.19
Ubn2_395,chr1,36602790.0,36605420.0,227.14
Ubn2_396,chr1,36611049.0,36611896.0,67.6
Ubn2_397,chr1,36612124.0,36614391.0,184.68
Ubn2_398,chr1,36614579.0,36616252.0,251.37
Ubn2_399,chr1,36628394.0,36629231.0,90.83
Ubn2_400,chr1,36629915.0,36632704.0,258.07
Ubn2_401,chr1,36632748.0,36634142.0,68.65
Ubn2_402,chr1,36635065.0,36636347.0,85.6
Ubn2_403,chr1,36636538.0,36637779.0,123.43
Ubn2_404,chr1,36643337.0,36644855.0,107.42
Ubn2_405,chr1,36647497.0,36648442.0,52.26
Ubn2_406,chr1,36664166.0,36664804.0,62.38
Ubn2_407,chr1,36665184.0,36666403.0,116.68
Ubn2_408,chr1,36669542.0,36670687.0,66.87
Ubn2_409,chr1,36673022.0,36673768.0,52.9
Ubn2_410,chr1,36684264.0,36685627.0,124.2
Ubn2_411,chr1,36686630.0,36687711.0,80.68
Ubn2_412,chr1,36688017.0,36689102.0,65.57
Ubn2_413,chr1,36690437.0,36691278.0,79.74
Ubn2_414,chr1,36693479.0,36697199.0,524.82
Ubn2_415,chr1,36697288.0,36700876.0,684.27
Ubn2_416,chr1,36702244.0,36705338.0,221.67
Ubn2_417,chr1,36706756.0,36707573.0,71.9
Ubn2_418,chr1,36707943.0,36709321.0,183.71
Ubn2_419,chr1,36731169.0,36732128.0,57.0
Ubn2_420,chr1,36743861.0,36744700.0,88.17
Ubn2_421,chr1,36745167.0,36746164.0,108.71
Ubn2_422,chr1,36746885.0,36748332.0,146.12
Ubn2_423,chr1,36756288.0,36757468.0,87.86
Ubn2_424,chr1,36757671.0,36758493.0,69.34
Ubn2_425,chr1,36761654.0,36762368.0,61.18
Ubn2_426,chr1,36766696.0,36769015.0,286.78
Ubn2_427,chr1,36769151.0,36770477.0,103.28
Ubn2_428,chr1,36771215.0,36773182.0,200.85
Ubn2_429,chr1,36774019.0,36774818.0,67.07
Ubn2_430,chr1,36785124.0,36786315.0,64.94
Ubn2_431,chr1,36788094.0,36790061.0,174.06
Ubn2_432,chr1,36790341.0,36792276.0,450.28
Ubn2_433,chr1,36793234.0,36800461.0,957.67
Ubn2_434,chr1,36800869.0,36802185.0,145.85
Ubn2_435,chr1,36804520.0,36808457.0,471.3
Ubn2_436,chr1,36808749.0,36810463.0,124.86
Ubn2_437,chr1,36810598.0,36811654.0,59.1
Ubn2_438,chr1,36813480.0,36815539.0,168.83
Ubn2_439,chr1,36815579.0,36818281.0,268.13
Ubn2_440,chr1,36820565.0,36821364.0,58.34
Ubn2_441,chr1,36822222.0,36823438.0,140.59
Ubn2_442,chr1,36824065.0,36825930.0,279.31
Ubn2_443,chr1,36832985.0,36833743.0,58.35
Ubn2_444,chr1,36834136.0,36835231.0,162.01
Ubn2_445,chr1,36835358.0,36837212.0,201.93
Ubn2_446,chr1,36839754.0,36841621.0,105.18
Ubn2_447,chr1,36845126.0,36846447.0,147.91
Ubn2_448,chr1,36852008.0,36853208.0,122.73
Ubn2_449,chr1,36856685.0,36857578.0,62.76
Ubn2_450,chr1,36858520.0,36859039.0,50.59
Ubn2_451,chr1,36859304.0,36861283.0,208.74
Ubn2_452,chr1,36861357.0,36862825.0,100.93
Ubn2_453,chr1,36871618.0,36872662.0,62.3
Ubn2_454,chr1,36874765.0,36876020.0,129.0
Ubn2_455,chr1,36876166.0,36876925.0,56.15
Ubn2_456,chr1,36879045.0,36881170.0,131.97
Ubn2_457,chr1,36883780.0,36887141.0,514.1
Ubn2_458,chr1,36888096.0,36889964.0,155.58
Ubn2_459,chr1,36896105.0,36896832.0,62.98
Ubn2_460,chr1,36897375.0,36898928.0,91.7
Ubn2_461,chr1,36902429.0,36903174.0,67.84
Ubn2_462,chr1,36903207.0,36905681.0,274.26
Ubn2_463,chr1,36915337.0,36916482.0,90.49
Ubn2_464,chr1,36917251.0,36919467.0,139.28
Ubn2_465,chr1,36919471.0,36922436.0,397.86
Ubn2_466,chr1,36925736.0,36927316.0,104.15
Ubn2_467,chr1,36929247.0,36930171.0,110.76
Ubn2_468,chr1,36930698.0,36931556.0,60.0
Ubn2_469,chr1,36931894.0,36932838.0,102.77
Ubn2_470,chr1,36933589.0,36934125.0,50.11
Ubn2_471,chr1,36934767.0,36935698.0,57.18
Ubn2_472,chr1,36941165.0,36942577.0,79.5
Ubn2_473,chr1,36943927.0,36945243.0,124.06
Ubn2_474,chr1,36945640.0,36946639.0,80.76
Ubn2_475,chr1,36961704.0,36963294.0,191.43
Ubn2_476,chr1,36970328.0,36971956.0,108.58
Ubn2_477,chr1,36988007.0,36988880.0,74.63
Ubn2_478,chr1,36990030.0,36990875.0,56.28
Ubn2_479,chr1,36993904.0,36994607.0,51.77
Ubn2_480,chr1,36995464.0,36997275.0,132.26
Ubn2_481,chr1,36999661.0,37000942.0,117.97
Ubn2_482,chr1,37001326.0,37002985.0,142.58
Ubn2_483,chr1,37003814.0,37005129.0,171.01
Ubn2_484,chr1,37009801.0,37010970.0,65.67
Ubn2_485,chr1,37012878.0,37013750.0,55.17
Ubn2_486,chr1,37022433.0,37023460.0,70.94
Ubn2_487,chr1,37030187.0,37031640.0,85.08
Ubn2_488,chr1,37031979.0,37033445.0,133.45
Ubn2_489,chr1,37034745.0,37036173.0,55.1
Ubn2_490,chr1,37040979.0,37041735.0,86.33
Ubn2_491,chr1,37042117.0,37043711.0,169.71
Ubn2_492,chr1,37044777.0,37045363.0,53.79
Ubn2_493,chr1,37063493.0,37064687.0,68.5
Ubn2_494,chr1,37064690.0,37066274.0,79.1
Ubn2_495,chr1,37067044.0,37067580.0,54.56
Ubn2_496,chr1,37076443.0,37077646.0,69.06
Ubn2_497,chr1,37079487.0,37080370.0,60.4
Ubn2_498,chr1,37081066.0,37082343.0,83.61
Ubn2_499,chr1,37083623.0,37084601.0,68.07
