name,chr,start,end,Xi.pval,Xi_Xa,location
tbp_22140,chrX,152336460.0,152337213.0,0.18647,,no_ase_genedata
tbp_22141,chrX,155337928.0,155338859.0,0.28036,,inactivated
tbp_22142,chrX,156196196.0,156197114.0,0.35288,,nontranscribed
tbp_22143,chrX,157597112.0,157597877.0,1.0,,inactivated
tbp_22144,chrX,157598061.0,157599087.0,1.0,Xa_only,inactivated
tbp_22145,chrX,159531476.0,159532134.0,0.03658,,no_ase_genedata
tbp_22146,chrX,160137862.0,160138560.0,0.72817,,inactivated
tbp_22147,chrX,160765573.0,160766659.0,0.56892,Xa_only,no_ase_genedata
tbp_22148,chrX,162759629.0,162761026.0,0.35155,Xa_only,inactivated
tbp_22149,chrX,162828838.0,162829808.0,0.35464,Xa_only,escaping
tbp_22150,chrX,162887920.0,162888550.0,0.23114,,escaping
tbp_22151,chrX,162901476.0,162902700.0,1.0,,no_ase_genedata
tbp_22152,chrX,163957396.0,163958845.0,0.0018,XaXi,escaping
tbp_22153,chrX,164075702.0,164076818.0,0.27868000000000004,Xa_only,escaping
tbp_22154,chrX,164176395.0,164177549.0,0.00149,Xi_only,no_ase_genedata
tbp_22155,chrX,164419628.0,164420205.0,0.57998,,inactivated
tbp_22156,chrX,166509907.0,166510806.0,1.0,,escaping
tbp_22157,chrX,166699392.0,166700144.0,0.37804,,intergenic
tbp_22158,chrX,167208571.0,167209533.0,0.06941,Xa_only,inactivated
tbp_22159,chrX,167282424.0,167282978.0,0.82245,,intergenic
tbp_22160,chrX,168673928.0,168674817.0,1.0,,inactivated
tbp_22161,chrX,169978699.0,169979709.0,0.0,XaXi,escaping
tbp_22162,chrX,169984127.0,169988038.0,0.0,XaXi,escaping
tbp_22163,chrX,170006804.0,170007627.0,,,intergenic
sp1_19353,chrX,7041490.0,7042307.0,1.0,,nontranscribed
sp1_19354,chrX,7197525.0,7198393.0,0.021580000000000002,Xa_only,intergenic
sp1_19355,chrX,7340225.0,7341117.0,0.9492700000000001,Xa_only,intergenic
sp1_19356,chrX,7574167.0,7574922.0,1.0,,nontranscribed
sp1_19357,chrX,7648557.0,7649475.0,1.0,Xa_only,no_ase_genedata
sp1_19358,chrX,7672569.0,7674350.0,0.64454,Xa_only,inactivated
sp1_19359,chrX,7696502.0,7697390.0,0.29989,,inactivated
sp1_19360,chrX,7714343.0,7714971.0,1.0,,inactivated
sp1_19361,chrX,7721936.0,7722548.0,1.0,Xa_only,inactivated
sp1_19362,chrX,7740157.0,7741929.0,0.25126,,inactivated
sp1_19363,chrX,7789410.0,7790948.0,1.0,,no_ase_genedata
sp1_19364,chrX,7839276.0,7840118.0,0.73711,Xa_only,inactivated
sp1_19365,chrX,7898598.0,7899733.0,0.30111,Xa_only,inactivated
sp1_19366,chrX,7982892.0,7983524.0,1.0,,intergenic
sp1_19367,chrX,8000162.0,8000855.0,1.0,,no_ase_genedata
sp1_19368,chrX,8001716.0,8002854.0,0.20867,Xa_only,no_ase_genedata
sp1_19369,chrX,8096435.0,8097505.0,1.0,,no_ase_genedata
sp1_19370,chrX,8145185.0,8146131.0,1.0,Xa_only,inactivated
sp1_19371,chrX,8192553.0,8193989.0,1.0,,inactivated
sp1_19372,chrX,11665663.0,11666335.0,0.39166,,intergenic
sp1_19373,chrX,12123726.0,12124343.0,0.57404,,inactivated
sp1_19374,chrX,12302016.0,12302862.0,0.8187300000000001,,intergenic
sp1_19375,chrX,12308316.0,12309249.0,1.0,Xa_only,intergenic
sp1_19376,chrX,12341314.0,12342400.0,0.07195,,no_ase_genedata
sp1_19377,chrX,12344704.0,12345870.0,0.81655,,no_ase_genedata
sp1_19378,chrX,12346808.0,12347404.0,1.0,,no_ase_genedata
sp1_19379,chrX,12844157.0,12845287.0,0.2512,,intergenic
sp1_19380,chrX,12916434.0,12917433.0,1.0,Xa_only,intergenic
sp1_19381,chrX,12927699.0,12928884.0,0.014159999999999999,Xa_only,intergenic
sp1_19382,chrX,13070558.0,13071675.0,0.8808600000000001,,inactivated
sp1_19383,chrX,13207697.0,13208484.0,0.7355,,intergenic
sp1_19384,chrX,13280557.0,13281539.0,0.88049,,inactivated
sp1_19385,chrX,13346712.0,13347392.0,0.22853,,intergenic
sp1_19386,chrX,15598246.0,15598851.0,1.0,,intergenic
sp1_19387,chrX,16617842.0,16618947.0,0.18895,Xa_only,inactivated
sp1_19388,chrX,18161951.0,18162795.0,0.72235,,escaping
sp1_19389,chrX,20424768.0,20425365.0,1.0,,no_ase_genedata
sp1_19390,chrX,20426560.0,20427236.0,0.8176899999999999,,no_ase_genedata
sp1_19391,chrX,20657808.0,20658870.0,1.0,,no_ase_genedata
sp1_19392,chrX,20687736.0,20688721.0,1.0,,no_ase_genedata
sp1_19393,chrX,20847984.0,20848990.0,1.0,,inactivated
sp1_19394,chrX,20949972.0,20951058.0,1.0,,inactivated
sp1_19395,chrX,23360192.0,23361173.0,0.60405,Xa_only,no_ase_genedata
sp1_19396,chrX,23361494.0,23362098.0,1.0,,no_ase_genedata
sp1_19397,chrX,36645862.0,36646512.0,1.0,,no_ase_genedata
sp1_19398,chrX,36646622.0,36647464.0,1.0,Xa_only,no_ase_genedata
sp1_19399,chrX,36836688.0,36837617.0,1.0,,intergenic
sp1_19400,chrX,36863792.0,36864803.0,1.0,,no_ase_genedata
sp1_19401,chrX,36873935.0,36875009.0,1.0,,no_ase_genedata
sp1_19402,chrX,36989426.0,36990291.0,1.0,,no_ase_genedata
sp1_19403,chrX,37084774.0,37085598.0,1.0,,no_ase_genedata
sp1_19404,chrX,37157811.0,37158622.0,0.00033,Xi_only,nontranscribed
sp1_19405,chrX,37210587.0,37211966.0,1.0,,nontranscribed
sp1_19406,chrX,38456030.0,38456968.0,0.34886,,no_ase_genedata
sp1_19407,chrX,38566366.0,38567576.0,1.0,,no_ase_genedata
sp1_19408,chrX,38575719.0,38576781.0,1.0,,no_ase_genedata
sp1_19409,chrX,38589536.0,38590431.0,1.0,,intergenic
sp1_19410,chrX,41924505.0,41925225.0,1.0,,intergenic
sp1_19411,chrX,48145667.0,48146576.0,0.20781999999999998,,no_ase_genedata
sp1_19412,chrX,48284698.0,48285364.0,0.57199,Xa_only,escaping
sp1_19413,chrX,48341919.0,48342827.0,0.34626999999999997,,no_ase_genedata
sp1_19414,chrX,48343252.0,48343818.0,1.0,,no_ase_genedata
sp1_19415,chrX,48513463.0,48514318.0,0.68701,,no_ase_genedata
sp1_19416,chrX,48517903.0,48518967.0,0.72182,Xa_only,no_ase_genedata
sp1_19417,chrX,50576333.0,50577154.0,0.007379999999999999,Xi_only,no_ase_genedata
sp1_19418,chrX,50619678.0,50621394.0,0.00491,Xi_only,no_ase_genedata
sp1_19419,chrX,51243077.0,51244119.0,1.0,,intergenic
sp1_19420,chrX,52193266.0,52193999.0,0.8156800000000001,,intergenic
sp1_19421,chrX,52348504.0,52349660.0,0.72318,,no_ase_genedata
sp1_19422,chrX,53269417.0,53270263.0,1.0,,nontranscribed
sp1_19423,chrX,56454421.0,56455218.0,1.0,,no_ase_genedata
sp1_19424,chrX,56694254.0,56695163.0,0.39266,Xa_only,intergenic
sp1_19425,chrX,57052627.0,57053827.0,1.0,Xa_only,inactivated
sp1_19426,chrX,57087505.0,57088310.0,1.0,Xa_only,inactivated
sp1_19427,chrX,58013170.0,58014262.0,0.8615799999999999,Xa_only,intergenic
sp1_19428,chrX,70385388.0,70386116.0,1.0,,inactivated
sp1_19429,chrX,71812420.0,71813399.0,0.50726,Xa_only,inactivated
sp1_19430,chrX,72918088.0,72918838.0,1.0,,inactivated
sp1_19431,chrX,73582616.0,73583363.0,0.80979,Xa_only,intergenic
sp1_19432,chrX,73594198.0,73596452.0,0.31353000000000003,Xa_only,intergenic
sp1_19433,chrX,73787021.0,73787967.0,0.00599,Xi_only,inactivated
sp1_19434,chrX,73898547.0,73899163.0,0.23505,,no_ase_genedata
sp1_19435,chrX,73965783.0,73966456.0,1.0,,inactivated
sp1_19436,chrX,73999405.0,73999929.0,0.7211,,intergenic
sp1_19437,chrX,74085431.0,74086485.0,1.0,,no_ase_genedata
sp1_19438,chrX,74270211.0,74271250.0,0.28121999999999997,Xa_only,inactivated
sp1_19439,chrX,74296694.0,74297472.0,1.0,Xa_only,no_ase_genedata
sp1_19440,chrX,74328485.0,74329448.0,1.0,Xa_only,no_ase_genedata
sp1_19441,chrX,74428895.0,74430097.0,1.0,,inactivated
sp1_19442,chrX,74610682.0,74611222.0,1.0,,intergenic
sp1_19443,chrX,75673663.0,75674949.0,0.12775999999999998,,intergenic
sp1_19444,chrX,76598414.0,76599518.0,0.73907,,intergenic
sp1_19445,chrX,77433283.0,77434100.0,1.0,,intergenic
sp1_19446,chrX,77508766.0,77509794.0,1.0,,inactivated
sp1_19447,chrX,77810623.0,77811407.0,0.39621999999999996,Xa_only,intergenic
sp1_19448,chrX,79671047.0,79671910.0,0.31249,Xa_only,no_ase_genedata
sp1_19449,chrX,85497646.0,85498259.0,1.0,,intergenic
sp1_19450,chrX,87237877.0,87238802.0,1.0,,nontranscribed
sp1_19451,chrX,93511676.0,93512334.0,1.0,,inactivated
sp1_19452,chrX,94149663.0,94150380.0,1.0,,intergenic
sp1_19453,chrX,94152074.0,94153008.0,0.81908,,intergenic
sp1_19454,chrX,94169309.0,94170021.0,1.0,,intergenic
sp1_19455,chrX,94177407.0,94178183.0,0.5309,Xa_only,intergenic
sp1_19456,chrX,94212080.0,94213447.0,0.23679,Xa_only,escaping
sp1_19457,chrX,95444437.0,95445386.0,0.8165100000000001,Xa_only,no_ase_genedata
sp1_19458,chrX,96098844.0,96099803.0,0.06239,,no_ase_genedata
sp1_19459,chrX,99034350.0,99035256.0,0.53128,,intergenic
sp1_19460,chrX,99041875.0,99042844.0,0.061860000000000005,Xa_only,inactivated
sp1_19461,chrX,99046213.0,99046806.0,0.7219899999999999,,inactivated
sp1_19462,chrX,99057546.0,99058228.0,1.0,,inactivated
sp1_19463,chrX,101221985.0,101222969.0,0.64432,Xa_only,no_ase_genedata
sp1_19464,chrX,101235097.0,101236033.0,0.64493,Xa_only,intergenic
sp1_19465,chrX,101253706.0,101254493.0,0.92066,Xa_only,inactivated
sp1_19466,chrX,101260341.0,101261427.0,1.0,,inactivated
sp1_19467,chrX,101332980.0,101333579.0,0.39669,,intergenic
sp1_19468,chrX,101419421.0,101420416.0,1.0,,inactivated
sp1_19469,chrX,101429151.0,101430075.0,0.34745,,inactivated
sp1_19470,chrX,101521985.0,101522875.0,0.64544,,intergenic
sp1_19471,chrX,101532279.0,101533720.0,0.38828,Xa_only,escaping
sp1_19472,chrX,101622218.0,101623179.0,0.04833,Xa_only,intergenic
sp1_19473,chrX,101639501.0,101640447.0,0.07699,,escaping
sp1_19474,chrX,101697645.0,101698634.0,0.57318,,intergenic
sp1_19475,chrX,101794270.0,101795000.0,1.0,,inactivated
sp1_19476,chrX,101978978.0,101979748.0,0.17004,Xa_only,intergenic
sp1_19477,chrX,102118858.0,102120000.0,0.12650999999999998,Xa_only,no_ase_genedata
sp1_19478,chrX,102156702.0,102157936.0,0.00014,Xi_only,escaping
sp1_19479,chrX,102170860.0,102171592.0,0.34736999999999996,,intergenic
sp1_19480,chrX,102188082.0,102188714.0,0.04895,,escaping
sp1_19481,chrX,102188738.0,102189622.0,0.28131,,escaping
sp1_19482,chrX,102251717.0,102252489.0,1.0,,inactivated
sp1_19483,chrX,102304750.0,102306745.0,0.60019,Xa_only,inactivated
sp1_19484,chrX,102504793.0,102505833.0,1.0,Xa_only,inactivated
sp1_19485,chrX,102570926.0,102571624.0,0.5726899999999999,,no_ase_genedata
sp1_19486,chrX,103493561.0,103494260.0,0.019880000000000002,,escaping
sp1_19487,chrX,103514576.0,103516226.0,0.13662,,intergenic
sp1_19488,chrX,103540330.0,103541775.0,0.00085,XaXi,intergenic
sp1_19489,chrX,103553418.0,103554168.0,0.16999,,intergenic
sp1_19490,chrX,103583936.0,103584860.0,0.00032,XaXi,escaping
sp1_19491,chrX,103615750.0,103616966.0,1.0,,escaping
sp1_19492,chrX,103648272.0,103649379.0,0.34597,,intergenic
sp1_19493,chrX,103651991.0,103652967.0,0.02999,Xa_only,intergenic
sp1_19494,chrX,103972233.0,103972861.0,0.08932000000000001,,no_ase_genedata
sp1_19495,chrX,103981115.0,103981735.0,1.0,,no_ase_genedata
sp1_19496,chrX,103987050.0,103987775.0,0.57313,,intergenic
sp1_19497,chrX,104014904.0,104015510.0,1.0,Xa_only,intergenic
sp1_19498,chrX,105069835.0,105070929.0,0.38982,,escaping
sp1_19499,chrX,105928646.0,105929212.0,1.0,,inactivated
sp1_19500,chrX,105937521.0,105938455.0,0.57214,,intergenic
sp1_19501,chrX,105938916.0,105939800.0,1.0,,intergenic
sp1_19502,chrX,106011217.0,106012041.0,0.28,,inactivated
sp1_19503,chrX,106015154.0,106015747.0,0.74039,Xa_only,inactivated
sp1_19504,chrX,106187192.0,106188277.0,0.8815,,inactivated
sp1_19505,chrX,106628451.0,106629412.0,0.39486,,no_ase_genedata
sp1_19506,chrX,109013002.0,109013973.0,1.0,,inactivated
sp1_19507,chrX,111536089.0,111537115.0,1.0,,inactivated
sp1_19508,chrX,111630860.0,111631778.0,1.0,,no_ase_genedata
sp1_19509,chrX,111644684.0,111645561.0,1.0,,no_ase_genedata
sp1_19510,chrX,129332769.0,129333525.0,1.0,,intergenic
sp1_19511,chrX,134585509.0,134586083.0,1.0,,inactivated
sp1_19512,chrX,134600621.0,134601439.0,1.0,,inactivated
sp1_19513,chrX,135272779.0,135273636.0,0.00277,Xi_only,intergenic
sp1_19514,chrX,135597854.0,135599466.0,0.23515999999999998,,no_ase_genedata
sp1_19515,chrX,135742051.0,135743012.0,0.52864,Xa_only,escaping
sp1_19516,chrX,136212031.0,136212992.0,0.47600000000000003,Xa_only,inactivated
