name,chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
WTvsKO_peak_194,chr15,79029000,79029392,393,79029195,38.37,5.47003,2.18736,1.78272
WTvsKO_peak_195,chr15,79138084,79138623,540,79138351,32.27,9.96745,3.54026,4.85398
WTvsKO_peak_196,chr15,79355406,79355969,564,79355798,35.76,7.65044,2.79962,3.20513
WTvsKO_peak_197,chr15,79356177,79356532,356,79356425,42.73,6.76905,2.37473,2.60143
WTvsKO_peak_198,chr15,79485010,79485534,525,79485390,43.61,9.10562,2.8059,4.20258
WTvsKO_peak_199,chr15,79515129,79515600,472,79515276,49.71,8.61831,2.53917,3.84885
WTvsKO_peak_200,chr15,79517174,79517884,711,79517364,32.27,7.20215,2.77734,2.87805
WTvsKO_peak_201,chr15,79807368,79807711,344,79807586,49.71,6.54283,2.18234,2.46778
WTvsKO_peak_202,chr15,81838009,81838346,338,81838264,29.65,5.77257,2.55429,1.9646
WTvsKO_peak_203,chr15,81839599,81839945,347,81839708,32.27,8.91686,3.24001,4.07507
WTvsKO_peak_204,chr15,82215519,82215951,433,82215670,25.29,5.53144,2.6291,1.82713
WTvsKO_peak_205,chr15,83014531,83015167,637,83015078,32.27,7.0113,2.72776,2.7691
WTvsKO_peak_206,chr15,84708931,84709485,555,84709068,28.78,7.02967,2.97794,2.78218
WTvsKO_peak_207,chr15,84889546,84889893,348,84889646,31.4,7.60861,2.94506,3.17045
WTvsKO_peak_208,chr15,86031928,86032304,377,86032076,47.97,12.70551,3.40678,6.9858
WTvsKO_peak_209,chr15,86056162,86056532,371,86056430,40.99,7.2192,2.53709,2.88927
WTvsKO_peak_210,chr15,86057709,86058038,330,86057817,38.37,6.75587,2.46078,2.59055
WTvsKO_peak_211,chr15,86078704,86079014,311,86078970,26.16,7.76246,3.27076,3.25757
WTvsKO_peak_212,chr15,86102629,86103088,460,86102681,24.42,5.931,2.82432,2.07489
WTvsKO_peak_213,chr15,86110439,86110915,477,86110583,44.48,12.44146,3.46388,6.75862
WTvsKO_peak_214,chr15,86111112,86111730,619,86111379,42.73,15.52724,4.36501,9.31707
WTvsKO_peak_215,chr15,86114689,86115007,319,86114817,35.76,7.76376,2.8274,3.25757
WTvsKO_peak_216,chr15,86142502,86143404,903,86142534,34.01,7.28108,2.69323,2.93491
WTvsKO_peak_217,chr15,89415783,89416119,337,89415935,30.52,8.08015,3.14638,3.50396
WTvsKO_peak_218,chr15,89424278,89424707,430,89424421,37.5,6.33454,2.40628,2.3326
WTvsKO_peak_219,chr15,89456218,89456674,457,89456644,53.2,8.20837,2.35645,3.58578
WTvsKO_peak_220,chr15,94558701,94559080,380,94558895,27.91,5.68584,2.63945,1.89809
WTvsKO_peak_221,chr15,96473035,96473383,349,96473202,46.22,13.0044,3.46539,7.19673
WTvsKO_peak_222,chr15,96715722,96716292,571,96716038,30.52,7.09779,2.86578,2.83468
WTvsKO_peak_223,chr15,97153527,97154138,612,97153931,40.12,9.33966,2.93691,4.37654
WTvsKO_peak_224,chr15,97609414,97609814,401,97609614,34.01,6.20616,2.43596,2.23711
WTvsKO_peak_225,chr15,97660511,97661390,880,97660514,45.35,5.78694,2.10679,1.97054
WTvsKO_peak_226,chr15,97797215,97797992,778,97797560,30.52,7.09779,2.86578,2.83468
WTvsKO_peak_227,chr15,97798619,97799104,486,97798667,35.76,8.70635,3.06302,3.90958
WTvsKO_peak_228,chr15,97808492,97808813,322,97808754,46.22,9.44793,2.74991,4.46309
WTvsKO_peak_229,chr15,97820144,97820549,406,97820436,29.65,5.74144,2.5457,1.94532
WTvsKO_peak_230,chr15,98232425,98232780,356,98232569,34.01,6.67126,2.54614,2.52661
WTvsKO_peak_231,chr15,98592974,98593323,350,98593059,51.45,8.20418,2.40893,3.58331
WTvsKO_peak_232,chr15,98597655,98598247,593,98597694,66.28,7.32671,2.03674,2.97122
WTvsKO_peak_233,chr15,98714673,98715310,638,98714759,32.27,7.54248,2.86665,3.12876
WTvsKO_peak_234,chr15,99227091,99227592,502,99227226,53.2,7.58732,2.25826,3.15603
WTvsKO_peak_235,chr15,99274620,99274933,314,99274784,35.76,7.12808,2.67298,2.85535
WTvsKO_peak_236,chr15,99291454,99292448,995,99291566,40.12,10.5406,3.20773,5.28337
WTvsKO_peak_237,chr15,99423938,99424593,656,99424310,31.4,8.65647,3.23957,3.87439
WTvsKO_peak_238,chr15,99426864,99427188,325,99426926,39.24,7.18782,2.51529,2.86786
WTvsKO_peak_239,chr15,99492680,99493022,343,99492777,37.5,7.86097,2.75003,3.33195
WTvsKO_peak_240,chr15,99556548,99557061,514,99556649,29.65,7.55824,3.06515,3.13878
WTvsKO_peak_241,chr15,100333319,100333873,555,100333620,33.14,11.40891,3.87685,5.98126
WTvsKO_peak_242,chr15,100335863,100336214,352,100335950,31.4,5.81033,2.46749,1.98619
WTvsKO_peak_243,chr15,100382392,100383103,712,100382507,48.84,8.87291,2.6178,4.03633
WTvsKO_peak_244,chr15,100384087,100384523,437,100384108,29.65,5.77257,2.55429,1.9646
WTvsKO_peak_245,chr15,100661342,100661830,489,100661611,26.16,7.76246,3.27076,3.25757
WTvsKO_peak_246,chr15,101065106,101065898,793,101065227,31.4,8.36055,3.15508,3.64676
WTvsKO_peak_247,chr15,101069257,101069570,314,101069441,34.01,7.99987,2.87078,3.43726
WTvsKO_peak_248,chr15,101075032,101075445,414,101075189,47.97,9.23265,2.72031,4.29697
WTvsKO_peak_249,chr15,101110983,101111446,464,101111165,42.73,6.76905,2.37473,2.60143
WTvsKO_peak_250,chr15,101147402,101147749,348,101147452,27.04,8.35105,3.37577,3.64222
WTvsKO_peak_251,chr15,101364260,101364582,323,101364348,40.12,9.19339,2.90469,4.27495
WTvsKO_peak_252,chr15,101997650,101998013,364,101997891,26.16,6.16709,2.76261,2.21388
WTvsKO_peak_253,chr15,101999701,102000066,366,101999803,34.01,6.43444,2.48983,2.40153
WTvsKO_peak_254,chr15,102259122,102259452,331,102259201,31.4,7.60861,2.94506,3.17045
WTvsKO_peak_255,chr16,10312923,10313310,388,10313148,37.5,10.25375,3.32646,5.06296
WTvsKO_peak_256,chr16,10326723,10327230,508,10327003,34.01,7.99987,2.87078,3.43726
WTvsKO_peak_257,chr16,21948773,21949339,567,21949061,32.27,7.28564,2.79914,2.93698
WTvsKO_peak_258,chr16,32707545,32707934,390,32707815,37.5,7.05584,2.56669,2.8028
WTvsKO_peak_259,chr16,33063877,33064290,414,33063989,36.63,6.85114,2.56254,2.65927
WTvsKO_peak_260,chr16,33107372,33107730,359,33107630,28.78,7.02967,2.97794,2.78218
WTvsKO_peak_261,chr16,34670718,34671141,424,34670902,32.27,7.86994,2.95372,3.33333
WTvsKO_peak_262,chr16,35509162,35509620,459,35509396,30.52,9.00819,3.42261,4.11965
WTvsKO_peak_263,chr16,35510664,35511233,570,35511053,36.63,8.42747,2.93558,3.69785
WTvsKO_peak_264,chr16,35515372,35515883,512,35515645,40.99,7.54262,2.60564,3.12876
WTvsKO_peak_265,chr16,35531684,35532488,805,35532230,49.71,7.90452,2.41475,3.36423
WTvsKO_peak_266,chr16,35537605,35538128,524,35538074,68.9,8.82984,2.22047,4.00269
WTvsKO_peak_267,chr16,35539808,35540165,358,35540049,81.98,10.23453,2.21942,5.04636
WTvsKO_peak_268,chr16,35543274,35544326,1053,35543448,72.38,8.89587,2.16053,4.05824
WTvsKO_peak_269,chr16,38721542,38722052,511,38722005,29.65,7.55824,3.06515,3.13878
WTvsKO_peak_270,chr16,45534056,45534528,473,45534384,27.91,7.10923,3.07622,2.83923
WTvsKO_peak_271,chr16,84875690,84876142,453,84875928,37.5,7.30061,2.62193,2.94996
WTvsKO_peak_272,chr16,90917455,90917765,311,90917506,36.63,7.59642,2.7364,3.16266
WTvsKO_peak_273,chr16,90917897,90918228,332,90918067,28.78,6.92002,2.94487,2.70996
WTvsKO_peak_274,chr16,91227961,91228564,604,91228261,47.09,12.0151,3.20624,6.43837
WTvsKO_peak_275,chr16,91233375,91233718,344,91233626,36.63,5.76955,2.31716,1.9646
WTvsKO_peak_276,chr16,91242660,91243229,570,91243026,29.65,9.57236,3.69081,4.53814
WTvsKO_peak_277,chr16,91267173,91268101,929,91267286,29.65,9.57236,3.69081,4.53814
WTvsKO_peak_278,chr16,91270887,91273123,2237,91272148,34.88,12.8626,4.32088,7.0696
WTvsKO_peak_279,chr16,91273371,91273727,357,91273580,30.52,8.08015,3.14638,3.50396
WTvsKO_peak_280,chr16,91275645,91275955,311,91275803,27.04,5.64714,2.54865,1.87113
WTvsKO_peak_281,chr16,91457762,91458321,560,91458316,30.52,5.60261,2.45932,1.8491
WTvsKO_peak_282,chr16,91545997,91546410,414,91546176,38.37,6.75587,2.46078,2.59055
WTvsKO_peak_283,chr16,91914393,91914703,311,91914642,30.52,6.85748,2.79886,2.66244
