name,chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
H3K27me3_peak_45,chr1,85551691,85551950,260,85551756,24,9.88619,4.20239,5.5636
H3K27me3_peak_46,chr1,85553348,85553468,121,85553393,32,15.73237,5.40939,11.16561
H3K27me3_peak_47,chr1,85555409,85555562,154,85555495,35,20.28273,6.6747,15.5763
H3K27me3_peak_48,chr1,85604274,85604476,203,85604333,40,10.10239,3.09876,5.77155
H3K27me3_peak_49,chr1,85614636,85614757,122,85614734,30,7.66813,2.97699,3.51905
H3K27me3_peak_50,chr1,85617733,85617851,119,85617819,31,7.68872,2.93089,3.5382
H3K27me3_peak_51,chr1,85624919,85625059,141,85624968,35,9.08099,3.09403,4.81281
H3K27me3_peak_52,chr1,85625406,85625535,130,85625455,32,7.40235,2.80696,3.27084
H3K27me3_peak_53,chr1,91345107,91345280,174,91345131,16,7.89872,4.37175,3.71032
H3K27me3_peak_54,chr1,94749952,94750084,133,94750010,56,61.89217,19.85063,56.51354
H3K27me3_peak_55,chr1,95451937,95452067,131,95451999,38,36.48665,13.58201,31.44967
H3K27me3_peak_56,chr1,101461656,101461756,101,101461724,19,13.71499,6.96513,9.2115
H3K27me3_peak_57,chr1,102628211,102628312,102,102628274,19,13.71499,6.96513,9.2115
H3K27me3_peak_58,chr1,104626493,104626619,127,104626537,43,43.24313,15.32329,38.10071
H3K27me3_peak_59,chr1,108082727,108082872,146,108082795,49,51.67075,17.41283,46.42022
H3K27me3_peak_60,chr1,113603839,113603939,101,113603893,18,12.68404,6.61688,8.22078
H3K27me3_peak_61,chr1,123303773,123303894,122,123303830,20,14.76693,7.31339,10.22361
H3K27me3_peak_62,chr1,128065360,128065473,114,128065417,21,14.26537,6.78552,9.74643
H3K27me3_peak_63,chr1,128066324,128066531,208,128066378,17,10.60323,5.65753,6.25288
H3K27me3_peak_64,chr1,133594653,133595118,466,133595042,26,19.17191,8.14996,14.49234
H3K27me3_peak_65,chr1,135230347,135230452,106,135230379,18,12.68404,6.61688,8.22078
H3K27me3_peak_66,chr1,146121031,146121131,101,146121081,17,11.67513,6.26862,7.25555
H3K27me3_peak_67,chr1,146452925,146453026,102,146452966,19,13.71499,6.96513,9.2115
H3K27me3_peak_68,chr1,147988404,147988513,110,147988446,22,16.93004,8.0099,12.31741
H3K27me3_peak_69,chr1,149974384,149974498,115,149974412,33,30.00507,11.84073,25.08517
H3K27me3_peak_70,chr1,150344100,150344205,106,150344147,20,14.76693,7.31339,10.22361
H3K27me3_peak_71,chr1,152022153,152022253,101,152022175,12,7.00708,4.52734,2.90165
H3K27me3_peak_72,chr1,153302230,153302361,132,153302275,36,33.85904,12.8855,28.86907
H3K27me3_peak_73,chr1,155102537,155102661,125,155102586,36,27.8969,9.79484,23.01822
H3K27me3_peak_74,chr1,157599433,157599563,131,157599500,37,35.16722,13.23375,30.15448
H3K27me3_peak_75,chr1,157877255,157877396,142,157877328,56,59.94545,18.81126,54.59674
H3K27me3_peak_76,chr1,160666238,160666358,121,160666280,26,21.47099,9.40293,16.72634
H3K27me3_peak_77,chr1,168713611,168713743,133,168713686,38,36.48665,13.58201,31.44967
H3K27me3_peak_78,chr1,170737069,170737177,109,170737107,15,9.72825,5.57211,5.41179
H3K27me3_peak_79,chr1,171070862,171070972,111,171070887,21,9.80971,4.55685,5.49022
H3K27me3_peak_80,chr1,171518336,171518589,254,171518416,18,7.32166,3.81572,3.19542
H3K27me3_peak_81,chr1,171540378,171540556,179,171540438,30,11.43257,4.13091,7.03715
H3K27me3_peak_82,chr1,171540817,171541010,194,171540872,30,11.28368,4.08147,6.89316
H3K27me3_peak_83,chr1,173805153,173805268,116,173805193,16,10.68944,5.92036,6.31934
H3K27me3_peak_84,chr1,174707900,174708010,111,174707976,24,19.16663,8.70642,14.48733
H3K27me3_peak_85,chr1,175390785,175390887,103,175390855,18,12.68404,6.61688,8.22078
H3K27me3_peak_86,chr1,180243650,180243750,101,180243733,14,7.99817,4.75994,3.80394
H3K27me3_peak_87,chr1,181742994,181743755,762,181743666,45,30.54427,8.72484,25.61615
H3K27me3_peak_88,chr1,183299129,183299596,468,183299214,91,87.09973,17.89535,81.43473
H3K27me3_peak_89,chr1,185166759,185166859,101,185166774,15,9.72825,5.57211,5.41179
H3K27me3_peak_90,chr1,185648534,185648660,127,185648604,18,12.68404,6.61688,8.22078
H3K27me3_peak_91,chr1,187069180,187069306,127,187069232,39,37.81705,13.93027,32.75726
H3K27me3_peak_92,chr1,188130751,188130863,113,188130779,17,11.67513,6.26862,7.25555
H3K27me3_peak_93,chr1,190303203,190303361,159,190303293,16,8.37557,4.62396,4.16163
H3K27me3_peak_94,chr1,190902769,190902892,124,190902812,13,7.88534,4.87559,3.69827
H3K27me3_peak_95,chr1,193227811,193227923,113,193227864,31,27.49795,11.14421,22.62473
H3K27me3_peak_96,chr1,195241583,195241819,237,195241727,67,68.78837,18.64955,63.3354
H3K27me3_peak_97,chr1,195371728,195371971,244,195371827,185,237.58284,39.09863,230.74666
H3K27me3_peak_98,chr10,8548835,8548935,101,8548893,20,12.53467,6.07938,8.0903
H3K27me3_peak_99,chr10,8549390,8549490,101,8549441,17,9.57371,5.09179,5.28297
H3K27me3_peak_100,chr10,22142302,22142402,101,22142370,23,13.93767,6.17189,9.42766
H3K27me3_peak_101,chr10,22142507,22143060,554,22142613,60,56.57387,15.56559,51.26491
H3K27me3_peak_102,chr10,22589830,22589951,122,22589874,26,19.70275,8.43276,15.01132
H3K27me3_peak_103,chr10,23988615,23988741,127,23988678,41,40.2566,14.48875,35.16126
H3K27me3_peak_104,chr10,38632781,38632887,107,38632848,25,20.31066,9.05467,15.596
H3K27me3_peak_105,chr10,43511464,43511564,101,43511474,13,7.88534,4.87559,3.69827
H3K27me3_peak_106,chr10,50432103,50432208,106,50432175,17,11.67513,6.26862,7.25555
H3K27me3_peak_107,chr10,52528962,52529081,120,52528999,22,16.18302,7.59051,11.59674
H3K27me3_peak_108,chr10,58221741,58221843,103,58221791,49,14.65154,3.64272,10.12227
H3K27me3_peak_109,chr10,58223936,58224162,227,58223997,94,42.54269,5.90822,37.41391
H3K27me3_peak_110,chr10,58224357,58224460,104,58224416,59,17.57792,3.71982,12.95191
H3K27me3_peak_111,chr10,58224576,58224744,169,58224668,62,19.436,3.90826,14.7518
H3K27me3_peak_112,chr10,58224941,58225047,107,58224995,57,16.00076,3.52736,11.41836
H3K27me3_peak_113,chr10,58225185,58225590,406,58225280,61,18.09187,3.72035,13.44473
H3K27me3_peak_114,chr10,58231310,58231589,280,58231440,36,6.99685,2.55285,2.90165
H3K27me3_peak_115,chr10,58231860,58232273,414,58231941,75,32.57138,5.50051,27.60408
H3K27me3_peak_116,chr10,58232427,58232611,185,58232516,65,25.22505,4.80133,20.39976
H3K27me3_peak_117,chr10,58239160,58239272,113,58239204,34,19.80539,6.664,15.11086
H3K27me3_peak_118,chr10,58239387,58239692,306,58239540,41,26.54789,7.9968,21.69478
H3K27me3_peak_119,chr10,80386909,80387051,143,80386935,12,6.46908,4.20617,2.43744
H3K27me3_peak_120,chr10,81178072,81178219,148,81178149,52,49.38689,15.03546,44.16496
H3K27me3_peak_121,chr10,81178681,81178820,140,81178761,51,47.47093,14.46172,42.27267
H3K27me3_peak_122,chr10,81182344,81182445,102,81182381,23,14.26673,6.33647,9.74741
H3K27me3_peak_123,chr10,83699477,83699616,140,83699552,33,30.00507,11.84073,25.08517
H3K27me3_peak_124,chr10,85184310,85184437,128,85184381,16,10.68944,5.92036,6.31934
H3K27me3_peak_125,chr10,99565906,99566016,111,99565937,27,22.64704,9.75119,17.87629
H3K27me3_peak_126,chr10,104199541,104199647,107,104199583,15,9.72825,5.57211,5.41179
H3K27me3_peak_127,chr10,108087290,108087397,108,108087372,22,16.93004,8.0099,12.31741
H3K27me3_peak_128,chr10,116011213,116011356,144,116011280,25,20.31066,9.05467,15.596
H3K27me3_peak_129,chr10,118058373,118058525,153,118058433,18,11.82423,6.12745,7.40009
H3K27me3_peak_130,chr10,128441871,128441972,102,128441932,20,14.76693,7.31339,10.22361
H3K27me3_peak_131,chr10,130594426,130594593,168,130594503,25,16.76102,7.15052,12.1622
H3K27me3_peak_132,chr10,130594782,130594996,215,130594903,121,153.57353,33.92942,147.5641
H3K27me3_peak_133,chr11,3100430,3100588,159,3100500,76,58.03277,11.69271,52.70674
H3K27me3_peak_134,chr11,3101241,3101395,155,3101328,35,16.49241,5.28045,11.89934
H3K27me3_peak_135,chr11,3102331,3102470,140,3102370,21,6.22098,3.0722,2.21126
H3K27me3_peak_136,chr11,3103923,3104076,154,3104000,72,48.53766,9.57302,43.32619
H3K27me3_peak_137,chr11,3112904,3113025,122,3112981,28,19.03897,7.57576,14.37112
H3K27me3_peak_138,chr11,3127045,3127633,589,3127573,67,15.30147,3.07006,10.7448
H3K27me3_peak_139,chr11,3144424,3144625,202,3144439,75,6.32819,1.82551,2.3089
H3K27me3_peak_140,chr11,3159730,3159941,212,3159781,84,8.15763,1.94946,3.95551
H3K27me3_peak_141,chr11,3168754,3168951,198,3168867,130,32.30133,3.43765,27.34218
H3K27me3_peak_142,chr11,3194022,3194236,215,3194086,83,8.1317,1.95506,3.93089
H3K27me3_peak_143,chr11,3199067,3199433,367,3199135,60,9.86577,2.46011,5.54422
H3K27me3_peak_144,chr11,3199605,3199769,165,3199635,47,6.05653,2.10379,2.10342
H3K27me3_peak_145,chr11,3774219,3774332,114,3774272,17,8.2301,4.38949,4.02372
H3K27me3_peak_146,chr11,4573597,4573766,170,4573734,13,6.93523,4.31806,2.86607
H3K27me3_peak_147,chr11,12313644,12313844,201,12313789,18,11.61444,6.01,7.21244
H3K27me3_peak_148,chr11,17567321,17567428,108,17567385,24,17.49365,7.78356,12.86912
H3K27me3_peak_149,chr11,20379070,20379170,101,20379115,20,11.71585,5.64987,7.29488
H3K27me3_peak_150,chr11,22990879,22990979,101,22990907,16,10.68944,5.92036,6.31934
H3K27me3_peak_151,chr11,30933405,30933537,133,30933481,37,35.16722,13.23375,30.15448
H3K27me3_peak_152,chr11,31671172,31671309,138,31671235,88,102.41362,25.68987,96.62916
H3K27me3_peak_153,chr11,31922592,31922831,240,31922712,89,99.57392,23.88916,93.80613
H3K27me3_peak_154,chr11,34544711,34545016,306,34544902,50,53.10646,17.76109,47.8376
H3K27me3_peak_155,chr11,34681685,34682240,556,34681895,49,44.71525,13.82782,39.55066
H3K27me3_peak_156,chr11,41089462,41089587,126,41089529,16,10.68944,5.92036,6.31934
H3K27me3_peak_157,chr11,41632607,41632753,147,41632682,41,40.50969,14.62678,35.40837
H3K27me3_peak_158,chr11,43775772,43775973,202,43775802,17,8.18757,4.36798,3.9836
H3K27me3_peak_159,chr11,47988326,47988493,168,47988403,18,8.21547,4.23682,4.00982
H3K27me3_peak_160,chr11,53479046,53479183,138,53479118,21,6.98842,3.36659,2.90165
H3K27me3_peak_161,chr11,53479291,53479490,200,53479437,22,7.74051,3.56927,3.58639
H3K27me3_peak_162,chr11,54140055,54140310,256,54140201,51,42.92348,12.34627,37.79167
H3K27me3_peak_163,chr11,54140516,54140700,185,54140605,69,66.07222,16.65992,60.64243
H3K27me3_peak_164,chr11,55624589,55624716,128,55624631,25,17.20094,7.37589,12.58198
H3K27me3_peak_165,chr11,56593574,56593692,119,56593648,30,25.81381,10.54709,20.98025
H3K27me3_peak_166,chr11,57176103,57176203,101,57176110,21,14.70496,7.02628,10.17409
H3K27me3_peak_167,chr11,58666746,58666846,101,58666831,14,6.93279,4.15996,2.8639
H3K27me3_peak_168,chr11,60588801,60588901,101,60588848,20,9.41545,4.51992,5.13238
H3K27me3_peak_169,chr11,69213428,69213546,119,69213500,38,32.94738,11.70082,27.97595
H3K27me3_peak_170,chr11,69368525,69368654,130,69368581,15,6.11004,3.59212,2.15054
H3K27me3_peak_171,chr11,69605281,69605381,101,69605331,17,7.93912,4.24318,3.74848
H3K27me3_peak_172,chr11,75194174,75194274,101,75194212,18,6.79384,3.57634,2.73592
H3K27me3_peak_173,chr11,75795582,75795694,113,75795613,19,6.35629,3.28931,2.33461
H3K27me3_peak_174,chr11,77489299,77489491,193,77489398,17,8.08267,4.3151,3.88377
H3K27me3_peak_175,chr11,79711518,79711633,116,79711553,20,7.52233,3.67995,3.3836
H3K27me3_peak_176,chr11,82932262,82932398,137,82932332,34,15.83234,5.17981,11.25986
H3K27me3_peak_177,chr11,82981053,82981242,190,82981084,15,7.28868,4.2019,3.16419
H3K27me3_peak_178,chr11,89081795,89082028,234,89081947,40,31.85986,10.54364,26.90759
H3K27me3_peak_179,chr11,89702562,89702662,101,89702598,16,10.66418,5.90565,6.31155
H3K27me3_peak_180,chr11,90978605,90978794,190,90978654,12,6.93607,4.48461,2.86644
H3K27me3_peak_181,chr11,94992218,94992418,201,94992365,17,7.6438,4.09687,3.4965
H3K27me3_peak_182,chr11,96850815,96851009,195,96850876,15,7.48059,4.30466,3.34405
H3K27me3_peak_183,chr11,98116380,98116511,132,98116438,42,38.65324,13.2626,33.58177
H3K27me3_peak_184,chr11,98653096,98653201,106,98653165,31,20.63397,7.63432,15.91363
H3K27me3_peak_185,chr11,102761752,102761939,188,102761830,18,7.66909,3.97706,3.51973
H3K27me3_peak_186,chr11,107954647,107954794,148,107954726,19,10.49555,5.21091,6.1489
H3K27me3_peak_187,chr11,109011654,109012107,454,109011915,54,43.69562,11.81221,38.54572
H3K27me3_peak_188,chr11,110559228,110559426,199,110559346,34,28.3067,10.59707,23.42234
H3K27me3_peak_189,chr11,116767702,116767849,148,116767740,26,10.24787,4.11899,5.91117
H3K27me3_peak_190,chr11,116775245,116775354,110,116775320,20,10.36901,4.97406,6.02741
H3K27me3_peak_191,chr11,118908527,118908663,137,118908587,24,10.68341,4.52505,6.31934
H3K27me3_peak_192,chr11,118909175,118909276,102,118909207,22,9.03012,4.08831,4.76448
H3K27me3_peak_193,chr11,119035477,119035619,143,119035556,19,5.78559,3.05581,1.8604
H3K27me3_peak_194,chr11,119549244,119549352,109,119549326,23,6.89991,3.17251,2.83382
H3K27me3_peak_195,chr11,120204926,120205056,131,120204967,18,8.68982,4.46828,4.45874
H3K27me3_peak_196,chr11,121982365,121982548,184,121982459,138,201.95728,48.40768,195.57539
H3K27me3_peak_197,chr12,3109864,3110120,257,3109990,202,247.28728,35.57285,240.11238
H3K27me3_peak_198,chr12,4220142,4220258,117,4220193,19,11.14184,5.54662,6.75554
H3K27me3_peak_199,chr12,15253551,15253666,116,15253584,33,30.00507,11.84073,25.08517
H3K27me3_peak_200,chr12,20140230,20140371,142,20140293,17,11.67513,6.26862,7.25555
H3K27me3_peak_201,chr12,20629273,20629382,110,20629320,27,22.64704,9.75119,17.87629
H3K27me3_peak_202,chr12,23069859,23069959,101,23069904,17,11.0005,5.88158,6.61962
H3K27me3_peak_203,chr12,23481760,23481863,104,23481795,18,12.68404,6.61688,8.22078
H3K27me3_peak_204,chr12,25311248,25311403,156,25311339,50,51.47781,16.88742,46.23093
H3K27me3_peak_205,chr12,26296243,26296352,110,26296287,26,21.47099,9.40293,16.72634
H3K27me3_peak_206,chr12,28536833,28536965,133,28536911,15,9.72825,5.57211,5.41179
H3K27me3_peak_207,chr12,35034990,35035105,116,35035043,30,26.26417,10.79596,21.41497
H3K27me3_peak_208,chr12,41777900,41778015,116,41777950,31,27.49795,11.14421,22.62473
H3K27me3_peak_209,chr12,50103919,50104023,105,50103981,21,15.83891,7.66165,11.25986
H3K27me3_peak_210,chr12,53582326,53582441,116,53582379,30,26.26417,10.79596,21.41497
H3K27me3_peak_211,chr12,54068657,54068772,116,54068722,17,9.20714,4.89596,4.93347
H3K27me3_peak_212,chr12,54526067,54526171,105,54526121,22,16.93004,8.0099,12.31741
H3K27me3_peak_213,chr12,67059187,67059706,520,67059408,106,108.72079,21.14541,102.90292
H3K27me3_peak_214,chr12,69654071,69654298,228,69654155,30,26.26417,10.79596,21.41497
H3K27me3_peak_215,chr12,71310161,71310275,115,71310239,12,7.00708,4.52734,2.90165
H3K27me3_peak_216,chr12,74803896,74804017,122,74803949,26,17.97881,7.53012,13.3433
H3K27me3_peak_217,chr12,74804224,74804503,280,74804423,99,117.16955,27.5786,111.30873
H3K27me3_peak_218,chr12,78350914,78351021,108,78350962,22,16.93004,8.0099,12.31741
H3K27me3_peak_219,chr12,85733248,85733348,101,85733289,17,11.67513,6.26862,7.25555
H3K27me3_peak_220,chr12,90752787,90752890,104,90752838,21,15.83891,7.66165,11.25986
H3K27me3_peak_221,chr12,90937104,90937206,103,90937147,18,12.68404,6.61688,8.22078
H3K27me3_peak_222,chr12,92394166,92394266,101,92394205,19,13.71499,6.96513,9.2115
H3K27me3_peak_223,chr12,92883603,92883722,120,92883682,16,8.47144,4.67534,4.25173
H3K27me3_peak_224,chr12,92892211,92892328,118,92892267,14,6.6654,4.01381,2.61783
H3K27me3_peak_225,chr12,93577016,93577184,169,93577107,39,37.81705,13.93027,32.75726
H3K27me3_peak_226,chr12,98175063,98175163,101,98175119,17,11.67513,6.26862,7.25555
H3K27me3_peak_227,chr12,98221301,98221401,101,98221363,18,12.68404,6.61688,8.22078
H3K27me3_peak_228,chr12,99506541,99506641,101,99506597,16,10.48892,5.80383,6.14266
H3K27me3_peak_229,chr12,105023543,105023643,101,105023634,10,5.28883,3.79467,1.47401
H3K27me3_peak_230,chr12,105023773,105023873,101,105023850,12,6.98839,4.51608,2.90165
H3K27me3_peak_231,chr12,105436114,105436228,115,105436174,30,26.26417,10.79596,21.41497
H3K27me3_peak_232,chr12,111064743,111064882,140,111064804,30,26.26417,10.79596,21.41497
H3K27me3_peak_233,chr12,113202166,113202270,105,113202185,20,14.76693,7.31339,10.22361
H3K27me3_peak_234,chr12,113335364,113335520,157,113335448,21,15.04084,7.21241,10.49044
H3K27me3_peak_235,chr12,113659831,113659957,127,113659950,15,5.76639,3.42144,1.84323
H3K27me3_peak_236,chr12,114014400,114014654,255,114014588,21,15.83891,7.66165,11.25986
H3K27me3_peak_237,chr12,114928952,114929056,105,114929027,16,10.68944,5.92036,6.31934
H3K27me3_peak_238,chr12,115158479,115158579,101,115158495,11,6.0018,4.08274,2.05428
H3K27me3_peak_239,chr12,115203018,115203234,217,115203152,20,10.12906,4.85785,5.79739
H3K27me3_peak_240,chr12,115334242,115334357,116,115334273,16,10.68944,5.92036,6.31934
H3K27me3_peak_241,chr12,115334966,115335116,151,115335032,22,16.93004,8.0099,12.31741
H3K27me3_peak_242,chr12,115462688,115462794,107,115462759,17,11.67513,6.26862,7.25555
H3K27me3_peak_243,chr12,115510398,115510543,146,115510422,15,7.00444,4.05145,2.90165
H3K27me3_peak_244,chr12,115567024,115567210,187,115567183,14,7.64052,4.55553,3.4936
H3K27me3_peak_245,chr12,115606757,115606967,211,115606782,26,8.07354,3.35412,3.87541
H3K27me3_peak_246,chr12,115672631,115672741,111,115672700,13,7.88534,4.87559,3.69827
H3K27me3_peak_247,chr12,115775386,115775571,186,115775538,11,5.9558,4.05488,2.01264
H3K27me3_peak_248,chr12,115781960,115782099,140,115782007,14,8.38398,4.98355,4.16924
H3K27me3_peak_249,chr12,115832484,115832725,242,115832517,14,6.84883,4.11387,2.78694
H3K27me3_peak_250,chr12,116011432,116011532,101,116011467,18,12.15193,6.3125,7.7182
H3K27me3_peak_251,chr12,116516637,116516739,103,116516698,20,14.76693,7.31339,10.22361
H3K27me3_peak_252,chr12,117588466,117588582,117,117588524,14,8.79301,5.22385,4.53802
H3K27me3_peak_253,chr12,120028665,120029020,356,120028917,200,224.97652,29.17991,218.24828
H3K27me3_peak_254,chr13,3372911,3373660,750,3373117,98,92.37444,17.69279,86.65523
H3K27me3_peak_255,chr13,3406347,3406454,108,3406385,12,7.00708,4.52734,2.90165
H3K27me3_peak_256,chr13,3902773,3902888,116,3902829,15,9.72825,5.57211,5.41179
H3K27me3_peak_257,chr13,8666011,8666116,106,8666063,16,10.68944,5.92036,6.31934
H3K27me3_peak_258,chr13,9834314,9834420,107,9834399,18,12.68404,6.61688,8.22078
H3K27me3_peak_259,chr13,13753621,13753806,186,13753663,12,6.26503,4.08599,2.25123
H3K27me3_peak_260,chr13,13860820,13860993,174,13860904,61,63.90842,18.71472,58.50555
H3K27me3_peak_261,chr13,17153739,17153840,102,17153759,18,12.68404,6.61688,8.22078
H3K27me3_peak_262,chr13,25050429,25050577,149,25050497,20,12.80666,6.22499,8.33995
H3K27me3_peak_263,chr13,35038367,35038482,116,35038424,22,16.93004,8.0099,12.31741
H3K27me3_peak_264,chr13,41276074,41276186,113,41276165,20,14.76693,7.31339,10.22361
H3K27me3_peak_265,chr13,44869569,44869680,112,44869614,28,23.83825,10.09944,19.04258
H3K27me3_peak_266,chr13,60442362,60442736,375,60442444,49,45.9463,14.43251,40.76978
H3K27me3_peak_267,chr13,60442879,60442980,102,60442915,23,15.65138,7.05094,11.08689
H3K27me3_peak_268,chr13,65481293,65481482,190,65481343,16,7.17098,3.99793,3.05421
H3K27me3_peak_269,chr13,65485112,65485334,223,65485277,25,13.2262,5.4654,8.74768
H3K27me3_peak_270,chr13,65514246,65514411,166,65514316,14,6.56663,3.96029,2.52693
H3K27me3_peak_271,chr13,65599480,65599734,255,65599577,19,12.76776,6.42901,8.30226
H3K27me3_peak_272,chr13,65907423,65907591,169,65907468,27,14.7347,5.78752,10.20325
H3K27me3_peak_273,chr13,65907716,65907849,134,65907782,31,18.57089,6.7124,13.91398
H3K27me3_peak_274,chr13,65933626,65933748,123,65933673,25,12.99406,5.36293,8.52237
H3K27me3_peak_275,chr13,65980936,65981061,126,65981016,21,10.19968,4.73515,5.86495
H3K27me3_peak_276,chr13,65995986,65996120,135,65996062,25,16.64459,7.09142,12.04843
H3K27me3_peak_277,chr13,65996247,65996358,112,65996342,14,6.72572,4.04662,2.67356
H3K27me3_peak_278,chr13,66212506,66212606,101,66212550,16,10.68944,5.92036,6.31934
H3K27me3_peak_279,chr13,66300115,66300236,122,66300142,21,10.28948,4.77669,5.95106
H3K27me3_peak_280,chr13,66309770,66309876,107,66309813,16,9.22187,5.08495,4.94769
H3K27me3_peak_281,chr13,66313770,66313870,101,66313818,18,12.0777,6.27042,7.64626
H3K27me3_peak_282,chr13,66319953,66320116,164,66320023,19,11.23097,5.59362,6.84197
H3K27me3_peak_283,chr13,66323221,66323324,104,66323286,24,15.99252,6.99203,11.41022
H3K27me3_peak_284,chr13,66403436,66403626,191,66403487,15,9.72825,5.57211,5.41179
H3K27me3_peak_285,chr13,66417122,66417231,110,66417177,21,12.05399,5.62833,7.62351
H3K27me3_peak_286,chr13,66431544,66431791,248,66431754,34,10.54417,3.53964,6.19607
H3K27me3_peak_287,chr13,66431907,66432047,141,66432020,29,7.8251,3.078,3.66606
H3K27me3_peak_288,chr13,66444267,66444398,132,66444298,17,7.30985,3.93408,3.18405
H3K27me3_peak_289,chr13,66490713,66490828,116,66490754,23,14.16662,6.28618,9.65032
H3K27me3_peak_290,chr13,66545392,66545492,101,66545456,23,14.16662,6.28618,9.65032
H3K27me3_peak_291,chr13,66670337,66670540,204,66670381,25,8.55375,3.60031,4.32987
H3K27me3_peak_292,chr13,66708443,66708610,168,66708519,23,10.74519,4.68677,6.37302
H3K27me3_peak_293,chr13,66755471,66755571,101,66755507,14,8.79301,5.22385,4.53802
H3K27me3_peak_294,chr13,68352679,68352779,101,68352738,12,7.00708,4.52734,2.90165
H3K27me3_peak_295,chr13,70005662,70005779,118,70005719,17,11.67513,6.26862,7.25555
H3K27me3_peak_296,chr13,74528655,74528819,165,74528742,124,83.03155,10.26214,77.40889
