name,chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
Ubn2_peak_35,chr1,70238580,70238634,55,70238595,14,9.00358,5.34874,4.44364
Ubn2_peak_36,chr1,71079343,71079413,71,71079374,51,55.67841,18.72445,50.17286
Ubn2_peak_37,chr1,73853549,73853604,56,73853577,24,19.68888,9.00214,14.76352
Ubn2_peak_38,chr1,82502238,82502310,73,82502269,14,7.71595,4.59841,3.25685
Ubn2_peak_39,chr1,85090770,85090828,59,85090779,24,5.64134,2.6839,1.52222
Ubn2_peak_40,chr1,85147607,85147678,72,85147652,12,7.2614,4.68111,2.83947
Ubn2_peak_41,chr1,85164455,85164506,52,85164489,25,10.18326,4.20413,5.54165
Ubn2_peak_42,chr1,85481550,85481617,68,85481599,18,8.36095,4.30722,3.83449
Ubn2_peak_43,chr1,85491749,85491834,86,85491765,21,8.09774,3.81388,3.61092
Ubn2_peak_44,chr1,85495063,85495114,52,85495078,23,8.95993,3.94711,4.40235
Ubn2_peak_45,chr1,93888098,93888182,85,93888177,13,7.73807,4.78796,3.27759
Ubn2_peak_46,chr1,95451940,95452013,74,95451971,30,26.92085,11.16265,21.85236
Ubn2_peak_47,chr1,100738881,100738958,78,100738916,62,72.3247,22.6854,66.64766
Ubn2_peak_48,chr1,102628247,102628300,54,102628279,17,12.04082,6.48154,7.3185
Ubn2_peak_49,chr1,108546810,108546916,107,108546898,13,8.01889,4.9554,3.53722
Ubn2_peak_50,chr1,109328284,109328382,99,109328315,11,6.39244,4.32103,2.1001
Ubn2_peak_51,chr1,111259129,111259246,118,111259165,17,11.18323,5.98563,6.49741
Ubn2_peak_52,chr1,112270968,112271040,73,112271005,14,8.61835,5.12085,4.07958
Ubn2_peak_53,chr1,117707607,117707665,59,117707619,15,9.34462,5.34831,4.75193
Ubn2_peak_54,chr1,127880570,127880642,73,127880595,11,5.32708,3.67872,1.34979
Ubn2_peak_55,chr1,128066003,128066059,57,128066014,21,10.35265,4.80601,5.70581
Ubn2_peak_56,chr1,128066369,128066501,133,128066413,18,8.23687,4.24714,3.71884
Ubn2_peak_57,chr1,133594961,133595079,119,133595003,20,8.34119,4.03319,3.81614
Ubn2_peak_58,chr1,133595354,133595405,52,133595376,25,12.03134,4.94899,7.3185
Ubn2_peak_59,chr1,135230388,135230448,61,135230427,22,11.00499,4.95135,6.33525
Ubn2_peak_60,chr1,139792212,139792278,67,139792239,11,6.39244,4.32103,2.1001
Ubn2_peak_61,chr1,140818310,140818363,54,140818349,14,8.95381,5.31915,4.39635
Ubn2_peak_62,chr1,141036778,141036835,58,141036805,15,8.78187,5.02513,4.23373
Ubn2_peak_63,chr1,144860305,144860390,86,144860324,11,6.17141,4.18585,1.95976
Ubn2_peak_64,chr1,146121051,146121112,62,146121075,23,18.53939,8.64206,13.63938
Ubn2_peak_65,chr1,148275388,148275449,62,148275402,12,7.2614,4.68111,2.83947
Ubn2_peak_66,chr1,148462300,148462378,79,148462307,12,6.28258,4.09629,2.05375
Ubn2_peak_67,chr1,149519947,149520032,86,149519986,14,8.98694,5.33884,4.42799
Ubn2_peak_68,chr1,150652898,150653011,114,150652923,16,11.03281,6.12146,6.35087
Ubn2_peak_69,chr1,160666233,160666347,115,160666328,18,13.07206,6.84163,8.31457
Ubn2_peak_70,chr1,170117285,170117336,52,170117298,17,10.25885,5.46581,5.61493
Ubn2_peak_71,chr1,172116121,172116172,52,172116155,20,9.11998,4.3834,4.53781
Ubn2_peak_72,chr1,173870111,173870170,60,173870142,11,6.17141,4.18585,1.95976
Ubn2_peak_73,chr1,178059566,178059657,92,178059617,13,8.12674,5.02008,3.63736
Ubn2_peak_74,chr1,178175586,178175662,77,178175622,22,15.80295,7.38031,10.97305
Ubn2_peak_75,chr1,178539690,178539749,60,178539715,31,25.35992,9.98502,20.32385
Ubn2_peak_76,chr1,180243621,180243698,78,180243640,15,6.16278,3.6186,1.95319
Ubn2_peak_77,chr1,181743027,181743155,129,181743085,17,8.06009,4.30375,3.57558
Ubn2_peak_78,chr1,181743253,181743504,252,181743437,22,12.18403,5.50608,7.45765
Ubn2_peak_79,chr1,181743614,181743712,99,181743700,16,7.25332,4.03954,2.83947
Ubn2_peak_80,chr1,182629837,182629905,69,182629861,39,37.7203,13.87732,32.45043
Ubn2_peak_81,chr1,183299143,183299587,445,183299276,75,64.70884,14.24074,59.11064
Ubn2_peak_82,chr1,185263901,185264001,101,185263936,21,12.13484,5.66893,7.40984
Ubn2_peak_83,chr1,187171610,187171673,64,187171622,12,7.2614,4.68111,2.83947
Ubn2_peak_84,chr1,187187282,187187334,53,187187299,19,14.12536,7.20171,9.33642
Ubn2_peak_85,chr1,190300481,190300560,80,190300532,18,7.86105,4.06748,3.39077
Ubn2_peak_86,chr1,190303189,190303334,146,190303291,24,12.57275,5.34005,7.83738
Ubn2_peak_87,chr1,190902776,190902865,90,190902805,18,10.32749,5.30845,5.68202
Ubn2_peak_88,chr1,192454042,192454126,85,192454085,81,92.87107,24.28622,86.86327
Ubn2_peak_89,chr1,193227813,193227922,110,193227863,85,106.66996,29.35955,100.26234
Ubn2_peak_90,chr1,195241691,195241883,193,195241740,47,49.8633,17.28411,44.42594
Ubn2_peak_91,chr1,195279227,195279287,61,195279267,36,34.65026,13.32317,29.44664
Ubn2_peak_92,chr1,195371686,195371968,283,195371867,96,106.63402,24.091,100.22722
Ubn2_peak_93,chr10,3109574,3109767,194,3109600,53,16.20509,3.75125,11.3688
Ubn2_peak_94,chr10,3109950,3110144,195,3110062,51,13.58963,3.33856,8.82084
Ubn2_peak_95,chr10,3110332,3110389,58,3110354,47,10.7043,2.9432,6.04479
Ubn2_peak_96,chr10,3111393,3111494,102,3111410,51,11.29299,2.91604,6.6043
Ubn2_peak_97,chr10,3111621,3111699,79,3111668,43,6.95606,2.34697,2.59745
Ubn2_peak_98,chr10,3112829,3112929,101,3112896,51,9.03968,2.52697,4.47735
Ubn2_peak_99,chr10,3113472,3113542,71,3113521,48,7.78107,2.38179,3.31706
Ubn2_peak_100,chr10,3113771,3113907,137,3113797,55,10.80914,2.71723,6.14553
Ubn2_peak_101,chr10,3114499,3114554,56,3114514,51,9.17771,2.55017,4.59263
Ubn2_peak_102,chr10,3114875,3115063,189,3115048,47,8.4718,2.52807,3.94003
Ubn2_peak_103,chr10,3115216,3115272,57,3115234,44,7.67702,2.45896,3.22144
Ubn2_peak_104,chr10,3116276,3116963,688,3116925,49,12.29441,3.17307,7.56579
Ubn2_peak_105,chr10,3117015,3117127,113,3117056,47,11.69974,3.13725,6.998
Ubn2_peak_106,chr10,4614414,4614469,56,4614452,24,19.68888,9.00214,14.76352
Ubn2_peak_107,chr10,11352752,11352827,76,11352802,17,12.04082,6.48154,7.3185
Ubn2_peak_108,chr10,13402101,13402167,67,13402143,33,30.72902,12.24291,25.589
Ubn2_peak_109,chr10,20459791,20459913,123,20459869,28,24.4501,10.44248,19.42689
Ubn2_peak_110,chr10,22142291,22142672,382,22142335,56,43.18016,11.08001,37.83354
Ubn2_peak_111,chr10,22142727,22143040,314,22142772,74,64.86054,14.57896,59.26076
Ubn2_peak_112,chr10,22258142,22258201,60,22258170,19,14.12536,7.20171,9.33642
Ubn2_peak_113,chr10,22448381,22448451,71,22448412,24,19.68888,9.00214,14.76352
Ubn2_peak_114,chr10,24838287,24838339,53,24838294,18,9.62851,4.94225,5.02193
Ubn2_peak_115,chr10,29970961,29971037,77,29971003,68,81.76353,24.84591,75.955
Ubn2_peak_116,chr10,30482458,30482563,106,30482532,12,6.3751,4.1507,2.1001
Ubn2_peak_117,chr10,31090192,31090256,65,31090216,14,8.92089,5.2996,4.36488
Ubn2_peak_118,chr10,37820454,37820539,86,37820493,56,63.13221,20.52488,57.55082
Ubn2_peak_119,chr10,47672106,47672157,52,47672112,12,7.2614,4.68111,2.83947
Ubn2_peak_120,chr10,52144475,52144534,60,52144500,34,32.02401,12.603,26.86184
Ubn2_peak_121,chr10,56722253,56722305,53,56722260,16,10.41789,5.76271,5.76837
Ubn2_peak_122,chr10,58223953,58224057,105,58223981,24,8.27997,3.58968,3.75885
Ubn2_peak_123,chr10,58224652,58224727,76,58224677,23,7.38764,3.34859,2.95509
Ubn2_peak_124,chr10,58239172,58239280,109,58239247,18,10.28412,5.28541,5.63955
Ubn2_peak_125,chr10,58239470,58239580,111,58239530,25,17.06647,7.30665,12.20714
Ubn2_peak_126,chr10,61374037,61374088,52,61374058,28,16.32689,6.30654,11.47965
Ubn2_peak_127,chr10,72293362,72293418,57,72293387,26,22.03803,9.72231,17.06226
Ubn2_peak_128,chr10,77952296,77952351,56,77952318,17,10.53002,5.61658,5.87641
Ubn2_peak_129,chr10,78821512,78821566,55,78821538,18,11.48555,5.93824,6.78902
Ubn2_peak_130,chr10,81178115,81178187,73,81178146,25,11.23429,4.61976,6.5474
Ubn2_peak_131,chr10,83699522,83699582,61,83699524,13,6.80725,4.24448,2.46535
Ubn2_peak_132,chr10,94592436,94592516,81,94592474,61,69.70681,21.74523,64.05859
Ubn2_peak_133,chr10,94872148,94872220,73,94872177,54,60.12709,19.80471,54.57454
Ubn2_peak_134,chr10,99340625,99340677,53,99340643,15,9.10932,5.21241,4.52752
Ubn2_peak_135,chr10,102668636,102668702,67,102668671,47,49.8633,17.28411,44.42594
Ubn2_peak_136,chr10,114737380,114737446,67,114737415,48,51.30411,17.6442,45.84837
Ubn2_peak_137,chr10,116879265,116879316,52,116879277,11,5.60551,3.84418,1.49356
Ubn2_peak_138,chr10,128441886,128441950,65,128441917,42,26.32002,7.71162,21.26461
Ubn2_peak_139,chr10,129735468,129735544,77,129735506,59,67.69617,21.60514,62.0652
Ubn2_peak_140,chr10,130594435,130594606,172,130594480,56,52.24707,14.96849,46.78465
Ubn2_peak_141,chr10,130594738,130594988,251,130594888,83,90.91992,22.45749,84.94086
Ubn2_peak_142,chr11,3100419,3100577,159,3100483,62,35.69748,7.50036,30.48044
Ubn2_peak_143,chr11,3101149,3101374,226,3101263,40,16.77162,4.80972,11.91619
Ubn2_peak_144,chr11,3101490,3101600,111,3101559,42,18.25821,5.0382,13.37121
Ubn2_peak_145,chr11,3101674,3101911,238,3101753,55,28.93221,6.55738,23.82756
Ubn2_peak_146,chr11,3101969,3102441,473,3102058,57,30.63845,6.77507,25.50545
Ubn2_peak_147,chr11,3102494,3102545,52,3102507,29,9.12221,3.47062,4.53988
Ubn2_peak_148,chr11,3102966,3103018,53,3102987,43,18.72238,5.06889,13.81942
Ubn2_peak_149,chr11,3103960,3104026,67,3103995,45,20.01325,5.22727,15.08255
Ubn2_peak_150,chr11,3114590,3114641,52,3114616,17,12.04082,6.48154,7.3185
Ubn2_peak_151,chr11,3120365,3120416,52,3120395,19,12.14086,6.08273,7.41571
Ubn2_peak_152,chr11,3127188,3127256,69,3127225,35,7.0908,2.60923,2.7177
Ubn2_peak_153,chr11,3159709,3159873,165,3159788,52,8.49235,2.41392,3.95975
Ubn2_peak_154,chr11,3168822,3168894,73,3168854,61,13.81005,3.02209,9.03629
Ubn2_peak_155,chr11,3193028,3193189,162,3193141,48,7.5994,2.3503,3.15083
Ubn2_peak_156,chr11,6847133,6847212,80,6847146,12,7.2614,4.68111,2.83947
Ubn2_peak_157,chr11,12465393,12465444,52,12465423,16,10.72437,5.94073,6.06375
Ubn2_peak_158,chr11,15229204,15229255,52,15229215,15,9.57384,5.48171,4.97
Ubn2_peak_159,chr11,18811997,18812057,61,18812023,18,12.51754,6.52114,7.78327
Ubn2_peak_160,chr11,20517894,20517948,55,20517909,13,6.90162,4.2987,2.54854
Ubn2_peak_161,chr11,26183708,26183765,58,26183751,16,11.03281,6.12146,6.35087
Ubn2_peak_162,chr11,30761643,30761710,68,30761678,14,7.03329,4.21538,2.66606
Ubn2_peak_163,chr11,31453074,31453130,57,31453104,16,9.36077,5.16215,4.76729
Ubn2_peak_164,chr11,31956199,31956274,76,31956205,11,6.22156,4.21644,2.00207
Ubn2_peak_165,chr11,34681696,34681747,52,34681730,15,10.04932,5.76137,5.41346
Ubn2_peak_166,chr11,34681828,34682057,230,34682026,17,12.04082,6.48154,7.3185
Ubn2_peak_167,chr11,40825308,40825361,54,40825324,23,18.53939,8.64206,13.63938
Ubn2_peak_168,chr11,44462703,44462757,55,44462717,13,8.16189,5.0412,3.64924
Ubn2_peak_169,chr11,51439178,51439229,52,51439206,17,9.52549,5.06586,4.92363
Ubn2_peak_170,chr11,51455628,51455819,192,51455670,51,55.66265,18.71581,50.16334
Ubn2_peak_171,chr11,54140099,54140288,190,54140144,64,63.47658,17.30564,57.89288
Ubn2_peak_172,chr11,54140353,54140682,330,54140628,67,67.31559,17.95522,61.6936
Ubn2_peak_173,chr11,57176124,57176175,52,57176144,19,14.12536,7.20171,9.33642
Ubn2_peak_174,chr11,57302636,57302699,64,57302677,37,35.98087,13.68326,30.75386
Ubn2_peak_175,chr11,58958548,58958619,72,58958568,13,7.26161,4.50741,2.83947
Ubn2_peak_176,chr11,79131884,79131935,52,79131912,20,11.27785,5.4258,6.58995
Ubn2_peak_177,chr11,88849955,88850029,75,88849988,15,5.93191,3.50324,1.76121
Ubn2_peak_178,chr11,88968356,88968431,76,88968424,19,6.2956,3.26413,2.0649
Ubn2_peak_179,chr11,88970165,88970309,145,88970281,23,9.15006,4.0228,4.56635
Ubn2_peak_180,chr11,89081704,89081762,59,89081741,31,19.19131,6.98263,14.28053
Ubn2_peak_181,chr11,89081833,89082038,206,89081882,50,39.33096,11.07829,34.03433
Ubn2_peak_182,chr11,98653114,98653183,70,98653149,39,30.46187,10.17087,25.33124
Ubn2_peak_183,chr11,99715684,99715759,76,99715714,14,8.55689,5.08475,4.02147
Ubn2_peak_184,chr11,101740152,101740289,138,101740211,19,7.28787,3.6865,2.86384
Ubn2_peak_185,chr11,101740357,101740470,114,101740427,23,10.21976,4.46229,5.57692
Ubn2_peak_186,chr11,108825460,108825527,68,108825487,13,8.16189,5.0412,3.64924
Ubn2_peak_187,chr11,109011664,109012018,355,109011729,30,26.92085,11.16265,21.85236
Ubn2_peak_188,chr11,110422263,110422336,74,110422305,50,54.21183,18.36437,48.72327
Ubn2_peak_189,chr11,110884616,110884672,57,110884664,13,8.16189,5.0412,3.64924
Ubn2_peak_190,chr11,111220863,111220919,57,111220896,17,10.61213,5.66251,5.95608
Ubn2_peak_191,chr11,111221207,111221363,157,111221227,16,9.96179,5.50091,5.34197
Ubn2_peak_192,chr11,113913738,113913789,52,113913760,16,9.47899,5.2282,4.87952
Ubn2_peak_193,chr11,120832915,120832966,52,120832945,27,15.73181,6.22998,10.90298
Ubn2_peak_194,chr11,121982365,121982539,175,121982443,96,127.65679,34.46071,120.32563
Ubn2_peak_195,chr12,3003773,3003826,54,3003811,15,7.98043,4.57666,3.50176
Ubn2_peak_196,chr12,3109872,3110120,249,3109946,104,115.6135,24.67569,108.78828
Ubn2_peak_197,chr12,4788397,4788448,52,4788408,15,8.62541,4.93644,4.08626
Ubn2_peak_198,chr12,7926204,7926258,55,7926234,22,17.40752,8.28197,12.53447
Ubn2_peak_199,chr12,15253575,15253626,52,15253598,19,14.12536,7.20171,9.33642
Ubn2_peak_200,chr12,16747819,16747912,94,16747866,98,128.77496,33.91805,121.4007
Ubn2_peak_201,chr12,18814870,18814921,52,18814906,12,6.8849,4.45389,2.53398
Ubn2_peak_202,chr12,20580105,20580179,75,20580165,13,6.70345,4.1851,2.37379
Ubn2_peak_203,chr12,23481765,23481822,58,23481781,16,10.72437,5.94073,6.06375
Ubn2_peak_204,chr12,24129933,24130064,132,24130019,12,7.01926,4.53467,2.65383
Ubn2_peak_205,chr12,26598707,26598770,64,26598750,26,22.03803,9.72231,17.06226
Ubn2_peak_206,chr12,32029539,32029590,52,32029551,15,9.59058,5.49149,4.98586
Ubn2_peak_207,chr12,41515117,41515193,77,41515155,67,80.17423,24.48582,74.40494
Ubn2_peak_208,chr12,48533687,48533778,92,48533698,14,8.83952,5.25137,4.28756
Ubn2_peak_209,chr12,65032803,65032854,52,65032808,13,7.23583,4.49236,2.83947
Ubn2_peak_210,chr12,65233105,65233156,52,65233124,15,9.07871,5.19481,4.51079
Ubn2_peak_211,chr12,65638987,65639038,52,65639014,16,10.83643,6.00622,6.17214
Ubn2_peak_212,chr12,65806796,65806866,71,65806829,14,8.85569,5.26094,4.30289
Ubn2_peak_213,chr12,67059175,67059920,746,67059476,82,83.1731,19.38709,77.33759
Ubn2_peak_214,chr12,69654078,69654326,249,69654217,34,30.83999,11.94865,25.69914
Ubn2_peak_215,chr12,70877780,70877831,52,70877790,13,6.6356,4.14643,2.31293
Ubn2_peak_216,chr12,70923526,70923594,69,70923550,17,9.56703,5.0882,4.96358
Ubn2_peak_217,chr12,73772295,73772352,58,73772316,23,18.53939,8.64206,13.63938
Ubn2_peak_218,chr12,74803899,74803974,76,74803932,48,38.95721,11.47326,33.66322
Ubn2_peak_219,chr12,74804149,74804501,353,74804438,84,84.83345,19.36042,78.96066
Ubn2_peak_220,chr12,78350947,78351121,175,78350992,27,23.23648,10.0824,18.23629
Ubn2_peak_221,chr12,81278706,81278791,86,81278747,18,13.07206,6.84163,8.31457
Ubn2_peak_222,chr12,81459088,81459215,128,81459139,19,12.42837,6.24064,7.69658
Ubn2_peak_223,chr12,86196718,86196773,56,86196750,23,18.22621,8.46382,13.34008
Ubn2_peak_224,chr12,91147832,91147973,142,91147871,17,12.04082,6.48154,7.3185
Ubn2_peak_225,chr12,91148052,91148149,98,91148079,12,7.2614,4.68111,2.83947
Ubn2_peak_226,chr12,91254980,91255063,84,91255017,36,34.65026,13.32317,29.44664
Ubn2_peak_227,chr12,93576986,93577220,235,93577105,50,54.21183,18.36437,48.72327
Ubn2_peak_228,chr12,96233299,96233350,52,96233331,13,8.16189,5.0412,3.64924
Ubn2_peak_229,chr12,102892963,102893025,63,102892996,41,39.11062,13.87054,33.81519
Ubn2_peak_230,chr12,105436137,105436216,80,105436182,49,47.38997,15.15886,41.98754
Ubn2_peak_231,chr12,105524742,105524827,86,105524781,80,90.88755,23.7704,84.90895
Ubn2_peak_232,chr12,109822591,109822658,68,109822612,12,6.84541,4.43021,2.49925
Ubn2_peak_233,chr12,109903330,109903414,85,109903365,12,5.71835,3.76899,1.58552
Ubn2_peak_234,chr12,111876745,111876803,59,111876767,15,8.32584,4.76815,3.80145
Ubn2_peak_235,chr12,113202190,113202245,56,113202208,23,14.51371,6.46134,9.71567
Ubn2_peak_236,chr12,113262814,113262955,142,113262858,23,15.59589,7.02165,10.76981
Ubn2_peak_237,chr12,116678227,116678283,57,116678235,13,8.16189,5.0412,3.64924
Ubn2_peak_238,chr12,117588417,117588607,191,117588562,23,14.67556,6.54379,9.87391
Ubn2_peak_239,chr12,119262256,119262315,60,119262287,11,6.39244,4.32103,2.1001
Ubn2_peak_240,chr12,120028661,120029017,357,120028930,101,107.11714,22.30776,100.68044
Ubn2_peak_241,chr13,3037120,3037359,240,3037248,18,13.07206,6.84163,8.31457
Ubn2_peak_242,chr13,3373053,3373327,275,3373191,67,61.48816,15.36098,55.9264
Ubn2_peak_243,chr13,3373444,3373554,111,3373479,28,16.90449,6.56643,12.04713
Ubn2_peak_244,chr13,3373957,3374032,76,3373998,32,20.72961,7.4546,15.78778
Ubn2_peak_245,chr13,3374232,3374285,54,3374251,28,16.85363,6.54332,11.99707
Ubn2_peak_246,chr13,3406240,3406396,157,3406360,15,10.00854,5.73723,5.38698
Ubn2_peak_247,chr13,4464016,4464100,85,4464024,11,6.39244,4.32103,2.1001
Ubn2_peak_248,chr13,5279548,5279605,58,5279579,18,11.62603,6.01647,6.92582
Ubn2_peak_249,chr13,6404666,6404732,67,6404698,21,16.29401,7.92188,11.44734
Ubn2_peak_250,chr13,7949553,7949657,105,7949585,14,9.09181,5.40128,4.51079
Ubn2_peak_251,chr13,9884905,9884969,65,9884942,19,14.12536,7.20171,9.33642
Ubn2_peak_252,chr13,10862155,10862235,81,10862188,15,10.04932,5.76137,5.41346
Ubn2_peak_253,chr13,13753413,13753498,86,13753492,18,8.6945,4.47059,4.15141
Ubn2_peak_254,chr13,13753594,13753702,109,13753690,18,8.72783,4.48706,4.18251
Ubn2_peak_255,chr13,13753836,13753901,66,13753860,16,7.20428,4.01474,2.8191
Ubn2_peak_256,chr13,13754983,13755107,125,13755013,28,17.6635,6.91662,12.78576
Ubn2_peak_257,chr13,13755220,13755282,63,13755257,19,9.6063,4.76417,5.00091
Ubn2_peak_258,chr13,13860863,13860998,136,13860952,48,42.65021,13.17346,37.31188
Ubn2_peak_259,chr13,13981961,13982095,135,13982053,37,33.98798,12.59279,28.79771
Ubn2_peak_260,chr13,15432928,15432979,52,15432958,12,6.64086,4.30806,2.31772
Ubn2_peak_261,chr13,22116826,22116888,63,22116848,17,10.76274,5.74713,6.10065
Ubn2_peak_262,chr13,23546865,23547018,154,23546873,11,6.31092,4.27107,2.07748
Ubn2_peak_263,chr13,28129611,28129774,164,28129649,14,8.69623,5.16671,4.15281
Ubn2_peak_264,chr13,32941897,32941948,52,32941918,15,10.04932,5.76137,5.41346
Ubn2_peak_265,chr13,34102991,34103094,104,34103012,16,8.87097,4.8918,4.31731
Ubn2_peak_266,chr13,34103360,34103432,73,34103390,14,7.16901,4.29062,2.7875
Ubn2_peak_267,chr13,35038367,35038477,111,35038405,35,33.3312,12.96308,28.14692
Ubn2_peak_268,chr13,42436750,42436807,58,42436784,30,26.92085,11.16265,21.85236
Ubn2_peak_269,chr13,44869584,44869667,84,44869626,25,16.54132,7.0392,11.68959
Ubn2_peak_270,chr13,44869921,44870002,82,44869969,17,9.30878,4.94995,4.71734
Ubn2_peak_271,chr13,53269908,53269991,84,53269949,80,84.35215,20.67804,78.48433
Ubn2_peak_272,chr13,56718100,56718161,62,56718123,19,12.59546,6.33312,7.85954
Ubn2_peak_273,chr13,60442379,60442780,402,60442452,20,15.19966,7.5618,10.38159
Ubn2_peak_274,chr13,60676595,60676676,82,60676631,62,63.17376,17.94054,57.59146
Ubn2_peak_275,chr13,64879647,64879698,52,64879666,14,8.30377,4.93681,3.78105
Ubn2_peak_276,chr13,65375458,65375509,52,65375480,24,12.86798,5.47381,8.12444
Ubn2_peak_277,chr13,65381104,65381184,81,65381142,25,11.73419,4.82482,7.03122
Ubn2_peak_278,chr13,65586392,65586452,61,65586439,28,17.71866,6.94245,12.84021
Ubn2_peak_279,chr13,65723193,65723246,54,65723203,14,8.66494,5.14827,4.1236
Ubn2_peak_280,chr13,65934848,65934917,70,65934879,20,8.35033,4.03722,3.8245
Ubn2_peak_281,chr13,66503805,66503932,128,66503814,19,9.9134,4.91642,5.29569
Ubn2_peak_282,chr13,66560083,66560134,52,66560127,16,8.09808,4.47651,3.61117
Ubn2_peak_283,chr13,66592144,66592207,64,66592167,19,8.03951,4.02188,3.55637
Ubn2_peak_284,chr13,66681616,66681712,97,66681637,19,8.69401,4.32489,4.151
Ubn2_peak_285,chr13,66781514,66781570,57,66781542,15,9.01801,5.15996,4.45741
Ubn2_peak_286,chr13,68443626,68443677,52,68443633,14,9.09181,5.40128,4.51079
Ubn2_peak_287,chr13,74528466,74528534,69,74528503,56,30.32394,6.81557,25.19563
Ubn2_peak_288,chr13,74528701,74528793,93,74528740,90,64.59558,10.9354,59.00329
Ubn2_peak_289,chr13,74528959,74529052,94,74529002,86,60.34372,10.48092,54.78951
Ubn2_peak_290,chr13,74529242,74529320,79,74529284,81,54.68926,9.79268,49.19734
Ubn2_peak_291,chr13,74529580,74529708,129,74529666,77,50.27608,9.24609,44.83442
Ubn2_peak_292,chr13,74529907,74530127,221,74530081,97,71.69615,11.59544,66.02997
Ubn2_peak_293,chr13,74530394,74530445,52,74530415,30,9.97586,3.66119,5.35557
Ubn2_peak_294,chr13,74530504,74530601,98,74530548,98,72.46064,11.62081,66.78147
Ubn2_peak_295,chr13,75483172,75483239,68,75483173,11,6.39244,4.32103,2.1001
Ubn2_peak_296,chr13,76451761,76451843,83,76451809,11,6.39244,4.32103,2.1001
Ubn2_peak_297,chr13,77304957,77305019,63,77304976,34,32.02401,12.603,26.86184
Ubn2_peak_298,chr13,77438907,77439052,146,77438958,103,140.80672,37.44891,131.37175
Ubn2_peak_299,chr13,77674126,77674182,57,77674159,19,12.52071,6.29168,7.78627
Ubn2_peak_300,chr13,81892434,81892528,95,81892484,13,7.89859,4.88349,3.42568
Ubn2_peak_301,chr13,87557796,87557874,79,87557825,17,11.73207,6.30164,7.02922
Ubn2_peak_302,chr13,88491755,88491806,52,88491777,19,14.12536,7.20171,9.33642
